Function,Algorithm,Iteration,MeanBest
CEC2017-F1,ARPSO-EIS,1883,2633690140.493895
CEC2017-F1,ARPSO-EIS,1884,2633503995.6538043
CEC2017-F1,ARPSO-EIS,1885,2633326947.791409
CEC2017-F1,ARPSO-EIS,1886,2633179965.6607423
CEC2017-F1,ARPSO-EIS,1887,2632969335.028441
CEC2017-F1,ARPSO-EIS,1888,2632118704.011316
CEC2017-F1,ARPSO-EIS,1889,2632046602.960664
CEC2017-F1,ARPSO-EIS,1890,2631693048.258714
CEC2017-F1,ARPSO-EIS,1891,2631600196.6235595
CEC2017-F1,ARPSO-EIS,1892,2631519188.686176
CEC2017-F1,ARPSO-EIS,1893,2630958776.48274
CEC2017-F1,ARPSO-EIS,1894,2630946962.5806866
CEC2017-F1,ARPSO-EIS,1895,2630802950.461886
CEC2017-F1,ARPSO-EIS,1896,2630534233.12995
CEC2017-F1,ARPSO-EIS,1897,2630374671.0505066
CEC2017-F1,ARPSO-EIS,1898,2630218733.636044
CEC2017-F1,ARPSO-EIS,1899,2630163089.344183
CEC2017-F1,ARPSO-EIS,1900,2629968596.523636
CEC2017-F1,ARPSO-EIS,1901,2629712004.244522
CEC2017-F1,ARPSO-EIS,1902,2629545325.986474
CEC2017-F1,ARPSO-EIS,1903,2629529989.0380907
CEC2017-F1,ARPSO-EIS,1904,2629501551.7230163
CEC2017-F1,ARPSO-EIS,1905,2629387342.403924
CEC2017-F1,ARPSO-EIS,1906,2629288579.0961146
CEC2017-F1,ARPSO-EIS,1907,2629272459.25928
CEC2017-F1,ARPSO-EIS,1908,2629261592.8805637
CEC2017-F1,ARPSO-EIS,1909,2628798304.685728
CEC2017-F1,ARPSO-EIS,1910,2628704673.1822968
CEC2017-F1,ARPSO-EIS,1911,2628139409.159262
CEC2017-F1,ARPSO-EIS,1912,2628127529.9759684
CEC2017-F1,ARPSO-EIS,1913,2627948095.120767
CEC2017-F1,ARPSO-EIS,1914,2627931244.771097
CEC2017-F1,ARPSO-EIS,1915,2627846546.8477206
CEC2017-F1,ARPSO-EIS,1916,2627604520.0655622
CEC2017-F1,ARPSO-EIS,1917,2627353582.814114
CEC2017-F1,ARPSO-EIS,1918,2626948723.343582
CEC2017-F1,ARPSO-EIS,1919,2626925274.399269
CEC2017-F1,ARPSO-EIS,1920,2626729788.4626164
CEC2017-F1,ARPSO-EIS,1921,2626506470.5346045
CEC2017-F1,ARPSO-EIS,1922,2625732410.755102
CEC2017-F1,ARPSO-EIS,1923,2625590771.0195146
CEC2017-F1,ARPSO-EIS,1924,2625539619.4331408
CEC2017-F1,ARPSO-EIS,1925,2625359949.0073023
CEC2017-F1,ARPSO-EIS,1926,2625230728.426393
CEC2017-F1,ARPSO-EIS,1927,2625116052.406162
CEC2017-F1,ARPSO-EIS,1928,2625042770.4792604
CEC2017-F1,ARPSO-EIS,1929,2624912545.2122297
CEC2017-F1,ARPSO-EIS,1930,2624113681.6275744
CEC2017-F1,ARPSO-EIS,1931,2623940504.800654
CEC2017-F1,ARPSO-EIS,1932,2623777303.684421
CEC2017-F1,ARPSO-EIS,1933,2623741698.642126
CEC2017-F1,ARPSO-EIS,1934,2623374372.5186315
CEC2017-F1,ARPSO-EIS,1935,2623117594.376027
CEC2017-F1,ARPSO-EIS,1936,2622927057.809461
CEC2017-F1,ARPSO-EIS,1937,2622634259.97646
CEC2017-F1,ARPSO-EIS,1938,2622386785.3628817
CEC2017-F1,ARPSO-EIS,1939,2622330185.1867785
CEC2017-F1,ARPSO-EIS,1940,2622157055.9947314
CEC2017-F1,ARPSO-EIS,1941,2622043084.745308
CEC2017-F1,ARPSO-EIS,1942,2621697129.209479
CEC2017-F1,ARPSO-EIS,1943,2621399580.5332537
CEC2017-F1,ARPSO-EIS,1944,2621048404.589409
CEC2017-F1,ARPSO-EIS,1945,2620910228.776619
CEC2017-F1,ARPSO-EIS,1946,2620842188.310368
CEC2017-F1,ARPSO-EIS,1947,2620538693.0959096
CEC2017-F1,ARPSO-EIS,1948,2620456064.487549
CEC2017-F1,ARPSO-EIS,1949,2620355453.5148287
CEC2017-F1,ARPSO-EIS,1950,2620311162.383816
CEC2017-F1,ARPSO-EIS,1951,2620056134.869267
CEC2017-F1,ARPSO-EIS,1952,2619931610.0322614
CEC2017-F1,ARPSO-EIS,1953,2619858832.825426
CEC2017-F1,ARPSO-EIS,1954,2619816693.195582
CEC2017-F1,ARPSO-EIS,1955,2619123777.439661
CEC2017-F1,ARPSO-EIS,1956,2618629872.2679443
CEC2017-F1,ARPSO-EIS,1957,2618606439.0203104
CEC2017-F1,ARPSO-EIS,1958,2618281739.1588287
CEC2017-F1,ARPSO-EIS,1959,2618236060.505179
CEC2017-F1,ARPSO-EIS,1960,2618192177.4110947
CEC2017-F1,ARPSO-EIS,1961,2618093636.8774924
CEC2017-F1,ARPSO-EIS,1962,2617513343.6672387
CEC2017-F1,ARPSO-EIS,1963,2617460932.241629
CEC2017-F1,ARPSO-EIS,1964,2617399227.616492
CEC2017-F1,ARPSO-EIS,1965,2617165762.6445827
CEC2017-F1,ARPSO-EIS,1966,2616990853.1682677
CEC2017-F1,ARPSO-EIS,1967,2616622422.671577
CEC2017-F1,ARPSO-EIS,1968,2616324142.9180074
CEC2017-F1,ARPSO-EIS,1969,2616207416.36394
CEC2017-F1,ARPSO-EIS,1970,2615574657.302438
CEC2017-F1,ARPSO-EIS,1971,2615435769.410113
CEC2017-F1,ARPSO-EIS,1972,2615034652.7735
CEC2017-F1,ARPSO-EIS,1973,2614835367.8219047
CEC2017-F1,ARPSO-EIS,1974,2614786097.3592043
CEC2017-F1,ARPSO-EIS,1975,2614497322.099437
CEC2017-F1,ARPSO-EIS,1976,2613726370.756121
CEC2017-F1,ARPSO-EIS,1977,2613547342.475696
CEC2017-F1,ARPSO-EIS,1978,2613531361.3044567
CEC2017-F1,ARPSO-EIS,1979,2613165405.825424
CEC2017-F1,ARPSO-EIS,1980,2612878414.761597
CEC2017-F1,ARPSO-EIS,1981,2612793889.998239
CEC2017-F1,ARPSO-EIS,1982,2612738920.639315
CEC2017-F1,ARPSO-EIS,1983,2612159739.0585423
CEC2017-F1,ARPSO-EIS,1984,2611933635.185188
CEC2017-F1,ARPSO-EIS,1985,2611884443.7064147
CEC2017-F1,ARPSO-EIS,1986,2611804116.9689684
CEC2017-F1,ARPSO-EIS,1987,2611756720.844548
CEC2017-F1,ARPSO-EIS,1988,2611637366.80834
CEC2017-F1,ARPSO-EIS,1989,2611368427.4808984
CEC2017-F1,ARPSO-EIS,1990,2611110774.998512
CEC2017-F1,ARPSO-EIS,1991,2610949698.906833
CEC2017-F1,ARPSO-EIS,1992,2610840300.0743365
CEC2017-F1,ARPSO-EIS,1993,2610185917.744208
CEC2017-F1,ARPSO-EIS,1994,2610160917.54331
CEC2017-F1,ARPSO-EIS,1995,2609994571.1555643
CEC2017-F1,ARPSO-EIS,1996,2609635661.506741
CEC2017-F1,ARPSO-EIS,1997,2609383053.5495124
CEC2017-F1,ARPSO-EIS,1998,2609371386.6291738
CEC2017-F1,ARPSO-EIS,1999,2609094442.0576124
CEC2017-F1,ARPSO-EIS,2000,2608942010.382861
CEC2017-F1,ARPSO-EIS,2001,2608904865.142077
CEC2017-F1,ARPSO-EIS,2002,2608700833.740018
CEC2017-F1,ARPSO-EIS,2003,2608439105.2805486
CEC2017-F1,ARPSO-EIS,2004,2608231698.924423
CEC2017-F1,ARPSO-EIS,2005,2608204639.276056
CEC2017-F1,ARPSO-EIS,2006,2608105081.5856166
CEC2017-F1,ARPSO-EIS,2007,2608005040.218372
CEC2017-F1,ARPSO-EIS,2008,2607890490.383352
CEC2017-F1,ARPSO-EIS,2009,2607845198.6338644
CEC2017-F1,ARPSO-EIS,2010,2607810493.647234
CEC2017-F1,ARPSO-EIS,2011,2607793835.351124
CEC2017-F1,ARPSO-EIS,2012,2607786994.57337
CEC2017-F1,ARPSO-EIS,2013,2607728401.5630875
CEC2017-F1,ARPSO-EIS,2014,2607712868.081538
CEC2017-F1,ARPSO-EIS,2015,2607650743.3265657
CEC2017-F1,ARPSO-EIS,2016,2607638349.951856
CEC2017-F1,ARPSO-EIS,2017,2607570639.787851
CEC2017-F1,ARPSO-EIS,2018,2607507138.6869707
CEC2017-F1,ARPSO-EIS,2019,2607453810.875532
CEC2017-F1,ARPSO-EIS,2020,2607372672.1326337
CEC2017-F1,ARPSO-EIS,2021,2607254722.660459
CEC2017-F1,ARPSO-EIS,2022,2607243378.056773
CEC2017-F1,ARPSO-EIS,2023,2607193957.8447623
CEC2017-F1,ARPSO-EIS,2024,2607070868.0295696
CEC2017-F1,ARPSO-EIS,2025,2606974097.9192853
CEC2017-F1,ARPSO-EIS,2026,2606911570.097426
CEC2017-F1,ARPSO-EIS,2027,2606769188.6697
CEC2017-F1,ARPSO-EIS,2028,2606654356.4561257
CEC2017-F1,ARPSO-EIS,2029,2606637506.0294743
CEC2017-F1,ARPSO-EIS,2030,2606623356.024038
CEC2017-F1,ARPSO-EIS,2031,2606349531.2339387
CEC2017-F1,ARPSO-EIS,2032,2606268785.965157
CEC2017-F1,ARPSO-EIS,2033,2606250843.8867173
CEC2017-F1,ARPSO-EIS,2034,2606242979.9214907
CEC2017-F1,ARPSO-EIS,2035,2606218780.17994
CEC2017-F1,ARPSO-EIS,2036,2606028245.459172
CEC2017-F1,ARPSO-EIS,2037,2605996329.2526364
CEC2017-F1,ARPSO-EIS,2038,2605895362.627313
CEC2017-F1,ARPSO-EIS,2039,2605737082.796076
CEC2017-F1,ARPSO-EIS,2040,2605697605.508542
CEC2017-F1,ARPSO-EIS,2041,2605658656.233154
CEC2017-F1,ARPSO-EIS,2042,2605562633.9440126
CEC2017-F1,ARPSO-EIS,2043,2605291624.7651763
CEC2017-F1,ARPSO-EIS,2044,2605241177.55152
CEC2017-F1,ARPSO-EIS,2045,2605109353.4555035
CEC2017-F1,ARPSO-EIS,2046,2604989436.598505
CEC2017-F1,ARPSO-EIS,2047,2604929957.075007
CEC2017-F1,ARPSO-EIS,2048,2604870865.9918585
CEC2017-F1,ARPSO-EIS,2049,2604746981.195898
CEC2017-F1,ARPSO-EIS,2050,2604740000.7572374
CEC2017-F1,ARPSO-EIS,2051,2604523906.236867
CEC2017-F1,ARPSO-EIS,2052,2604491988.2175
CEC2017-F1,ARPSO-EIS,2053,2604368672.5001345
CEC2017-F1,ARPSO-EIS,2054,2604118195.7788258
CEC2017-F1,ARPSO-EIS,2055,2604061273.6244493
CEC2017-F1,ARPSO-EIS,2056,2603773453.1356897
CEC2017-F1,ARPSO-EIS,2057,2603727780.303832
CEC2017-F1,ARPSO-EIS,2058,2603714545.848299
CEC2017-F1,ARPSO-EIS,2059,2603569675.931968
CEC2017-F1,ARPSO-EIS,2060,2603519071.4900675
CEC2017-F1,ARPSO-EIS,2061,2603439255.820069
CEC2017-F1,ARPSO-EIS,2062,2603277466.740384
CEC2017-F1,ARPSO-EIS,2063,2603250372.107926
CEC2017-F1,ARPSO-EIS,2064,2603021075.570569
CEC2017-F1,ARPSO-EIS,2065,2602863852.1543794
CEC2017-F1,ARPSO-EIS,2066,2602791894.665436
CEC2017-F1,ARPSO-EIS,2067,2602713343.630962
CEC2017-F1,ARPSO-EIS,2068,2602665279.5959983
CEC2017-F1,ARPSO-EIS,2069,2602633492.465833
CEC2017-F1,ARPSO-EIS,2070,2602558962.5584
CEC2017-F1,ARPSO-EIS,2071,2602523204.257009
CEC2017-F1,ARPSO-EIS,2072,2602494585.099165
CEC2017-F1,ARPSO-EIS,2073,2602340091.4410114
CEC2017-F1,ARPSO-EIS,2074,2602329829.780081
CEC2017-F1,ARPSO-EIS,2075,2602282027.3438234
CEC2017-F1,ARPSO-EIS,2076,2602179198.13926
CEC2017-F1,ARPSO-EIS,2077,2602116547.7916474
CEC2017-F1,ARPSO-EIS,2078,2601960416.4059806
CEC2017-F1,ARPSO-EIS,2079,2601888865.79126
CEC2017-F1,ARPSO-EIS,2080,2601783182.211034
CEC2017-F1,ARPSO-EIS,2081,2601617838.364589
CEC2017-F1,ARPSO-EIS,2082,2601324034.903055
CEC2017-F1,ARPSO-EIS,2083,2601272351.6460214
CEC2017-F1,ARPSO-EIS,2084,2601233825.6086307
CEC2017-F1,ARPSO-EIS,2085,2600958462.832163
CEC2017-F1,ARPSO-EIS,2086,2600835582.758643
CEC2017-F1,ARPSO-EIS,2087,2600787322.5600567
CEC2017-F1,ARPSO-EIS,2088,2600645525.324017
CEC2017-F1,ARPSO-EIS,2089,2600555583.2958784
CEC2017-F1,ARPSO-EIS,2090,2600512574.8866835
CEC2017-F1,ARPSO-EIS,2091,2600455228.147689
CEC2017-F1,ARPSO-EIS,2092,2600344915.1292906
CEC2017-F1,ARPSO-EIS,2093,2600283433.585707
CEC2017-F1,ARPSO-EIS,2094,2600201209.133176
CEC2017-F1,ARPSO-EIS,2095,2600175441.2892537
CEC2017-F1,ARPSO-EIS,2096,2600106308.639749
CEC2017-F1,ARPSO-EIS,2097,2599983681.4622803
CEC2017-F1,ARPSO-EIS,2098,2599838555.0852656
CEC2017-F1,ARPSO-EIS,2099,2599778675.5592217
CEC2017-F1,ARPSO-EIS,2100,2599684817.2542434
CEC2017-F1,ARPSO-EIS,2101,2599581727.070569
CEC2017-F1,ARPSO-EIS,2102,2599579799.177401
CEC2017-F1,ARPSO-EIS,2103,2599501649.75128
CEC2017-F1,ARPSO-EIS,2104,2599465141.0129995
CEC2017-F1,ARPSO-EIS,2105,2599444147.971116
CEC2017-F1,ARPSO-EIS,2106,2599394809.05178
CEC2017-F1,ARPSO-EIS,2107,2599359709.239256
CEC2017-F1,ARPSO-EIS,2108,2599221902.886589
CEC2017-F1,ARPSO-EIS,2109,2599190049.192349
CEC2017-F1,ARPSO-EIS,2110,2599121071.456769
CEC2017-F1,ARPSO-EIS,2111,2599021685.462082
CEC2017-F1,ARPSO-EIS,2112,2598982141.3477087
CEC2017-F1,ARPSO-EIS,2113,2598957238.9862185
CEC2017-F1,ARPSO-EIS,2114,2598867377.038363
CEC2017-F1,ARPSO-EIS,2115,2598823424.378283
CEC2017-F1,ARPSO-EIS,2116,2598803107.238494
CEC2017-F1,ARPSO-EIS,2117,2598757145.1699915
CEC2017-F1,ARPSO-EIS,2118,2598747122.372569
CEC2017-F1,ARPSO-EIS,2119,2598670956.1433496
CEC2017-F1,ARPSO-EIS,2120,2598635266.3847275
CEC2017-F1,ARPSO-EIS,2121,2598568048.144269
CEC2017-F1,ARPSO-EIS,2122,2598514222.1799088
CEC2017-F1,ARPSO-EIS,2123,2598504002.424762
CEC2017-F1,ARPSO-EIS,2124,2598462295.403906
CEC2017-F1,ARPSO-EIS,2125,2598439082.4052715
CEC2017-F1,ARPSO-EIS,2126,2598385334.4063
CEC2017-F1,ARPSO-EIS,2127,2598273073.530813
CEC2017-F1,ARPSO-EIS,2128,2598197419.777564
CEC2017-F1,ARPSO-EIS,2129,2598177387.5314684
CEC2017-F1,ARPSO-EIS,2130,2598119540.2838387
CEC2017-F1,ARPSO-EIS,2131,2598045055.254605
CEC2017-F1,ARPSO-EIS,2132,2597993546.473883
CEC2017-F1,ARPSO-EIS,2133,2597971537.261722
CEC2017-F1,ARPSO-EIS,2134,2597895440.0145345
CEC2017-F1,ARPSO-EIS,2135,2597886290.5503507
CEC2017-F1,ARPSO-EIS,2136,2597872322.673449
CEC2017-F1,ARPSO-EIS,2137,2597816323.1583543
CEC2017-F1,ARPSO-EIS,2138,2597757453.373262
CEC2017-F1,ARPSO-EIS,2139,2597655623.514944
CEC2017-F1,ARPSO-EIS,2140,2597645982.399699
CEC2017-F1,ARPSO-EIS,2141,2597625688.3213925
CEC2017-F1,ARPSO-EIS,2142,2597604832.3176804
CEC2017-F1,ARPSO-EIS,2143,2597581004.8437
CEC2017-F1,ARPSO-EIS,2144,2597445358.576639
CEC2017-F1,ARPSO-EIS,2145,2597364792.2916384
CEC2017-F1,ARPSO-EIS,2146,2597344904.543842
CEC2017-F1,ARPSO-EIS,2147,2597246290.217417
CEC2017-F1,ARPSO-EIS,2148,2597169937.168055
CEC2017-F1,ARPSO-EIS,2149,2597088255.199943
CEC2017-F1,ARPSO-EIS,2150,2597066939.315947
CEC2017-F1,ARPSO-EIS,2151,2596964522.78095
CEC2017-F1,ARPSO-EIS,2152,2596935394.215547
CEC2017-F1,ARPSO-EIS,2153,2596891962.0509186
CEC2017-F1,ARPSO-EIS,2154,2596863229.771364
CEC2017-F1,ARPSO-EIS,2155,2596858958.3463745
CEC2017-F1,ARPSO-EIS,2156,2596811455.4004483
CEC2017-F1,ARPSO-EIS,2157,2596789376.384363
CEC2017-F1,ARPSO-EIS,2158,2596785834.279928
CEC2017-F1,ARPSO-EIS,2159,2596773670.714391
CEC2017-F1,ARPSO-EIS,2160,2596764508.4750686
CEC2017-F1,ARPSO-EIS,2161,2596759947.249496
CEC2017-F1,ARPSO-EIS,2162,2596754089.406985
CEC2017-F1,ARPSO-EIS,2163,2596726745.356511
CEC2017-F1,ARPSO-EIS,2164,2596717077.21261
CEC2017-F1,ARPSO-EIS,2165,2596685983.7243333
CEC2017-F1,ARPSO-EIS,2166,2596648660.925803
CEC2017-F1,ARPSO-EIS,2167,2596630029.985088
CEC2017-F1,ARPSO-EIS,2168,2596591531.249084
CEC2017-F1,ARPSO-EIS,2169,2596561782.8039336
CEC2017-F1,ARPSO-EIS,2170,2596527175.680064
CEC2017-F1,ARPSO-EIS,2171,2596481792.1686435
CEC2017-F1,ARPSO-EIS,2172,2596433584.4940867
CEC2017-F1,ARPSO-EIS,2173,2596412096.5631504
CEC2017-F1,ARPSO-EIS,2174,2596398196.081102
CEC2017-F1,ARPSO-EIS,2175,2596352300.740788
CEC2017-F1,ARPSO-EIS,2176,2596340369.004269
CEC2017-F1,ARPSO-EIS,2177,2596263767.053197
CEC2017-F1,ARPSO-EIS,2178,2596255134.782524
CEC2017-F1,ARPSO-EIS,2179,2596214559.007695
CEC2017-F1,ARPSO-EIS,2180,2596186416.379082
CEC2017-F1,ARPSO-EIS,2181,2596181080.778395
CEC2017-F1,ARPSO-EIS,2182,2596152853.50747
CEC2017-F1,ARPSO-EIS,2183,2596150870.595945
CEC2017-F1,ARPSO-EIS,2184,2596080478.417816
CEC2017-F1,ARPSO-EIS,2185,2596066855.708902
CEC2017-F1,ARPSO-EIS,2186,2596039885.3030734
CEC2017-F1,ARPSO-EIS,2187,2595946159.186092
CEC2017-F1,ARPSO-EIS,2188,2595918591.2157154
CEC2017-F1,ARPSO-EIS,2189,2595850833.6012173
CEC2017-F1,ARPSO-EIS,2190,2595836620.305639
CEC2017-F1,ARPSO-EIS,2191,2595790041.213005
CEC2017-F1,ARPSO-EIS,2192,2595732213.126636
CEC2017-F1,ARPSO-EIS,2193,2595669186.056812
CEC2017-F1,ARPSO-EIS,2194,2595657824.986268
CEC2017-F1,ARPSO-EIS,2195,2595642230.82357
CEC2017-F1,ARPSO-EIS,2196,2595595681.7015843
CEC2017-F1,ARPSO-EIS,2197,2595547726.578181
CEC2017-F1,ARPSO-EIS,2198,2595476932.919971
CEC2017-F1,ARPSO-EIS,2199,2595386311.598425
CEC2017-F1,ARPSO-EIS,2200,2595373862.344542
CEC2017-F1,ARPSO-EIS,2201,2595339287.4458923
CEC2017-F1,ARPSO-EIS,2202,2595332781.406197
CEC2017-F1,ARPSO-EIS,2203,2595292150.8983693
CEC2017-F1,ARPSO-EIS,2204,2595253435.9630666
CEC2017-F1,ARPSO-EIS,2205,2595180360.056789
CEC2017-F1,ARPSO-EIS,2206,2595136885.678389
CEC2017-F1,ARPSO-EIS,2207,2595115102.681369
CEC2017-F1,ARPSO-EIS,2208,2595109655.1329727
CEC2017-F1,ARPSO-EIS,2209,2595089152.845554
CEC2017-F1,ARPSO-EIS,2210,2595075708.744786
CEC2017-F1,ARPSO-EIS,2211,2595057816.601069
CEC2017-F1,ARPSO-EIS,2212,2595043650.9323354
CEC2017-F1,ARPSO-EIS,2213,2595022215.485782
CEC2017-F1,ARPSO-EIS,2214,2594982182.319354
CEC2017-F1,ARPSO-EIS,2215,2594951451.967239
CEC2017-F1,ARPSO-EIS,2216,2594940618.2578554
CEC2017-F1,ARPSO-EIS,2217,2594872553.724319
CEC2017-F1,ARPSO-EIS,2218,2594861694.614462
CEC2017-F1,ARPSO-EIS,2219,2594825835.005552
CEC2017-F1,ARPSO-EIS,2220,2594787508.451288
CEC2017-F1,ARPSO-EIS,2221,2594756123.991134
CEC2017-F1,ARPSO-EIS,2222,2594730470.3090024
CEC2017-F1,ARPSO-EIS,2223,2594696330.746148
CEC2017-F1,ARPSO-EIS,2224,2594682581.651113
CEC2017-F1,ARPSO-EIS,2225,2594649367.68982
CEC2017-F1,ARPSO-EIS,2226,2594634309.339744
CEC2017-F1,ARPSO-EIS,2227,2594620711.4340296
CEC2017-F1,ARPSO-EIS,2228,2594596887.441088
CEC2017-F1,ARPSO-EIS,2229,2594558989.9557037
CEC2017-F1,ARPSO-EIS,2230,2594541485.435983
CEC2017-F1,ARPSO-EIS,2231,2594518986.177348
CEC2017-F1,ARPSO-EIS,2232,2594498892.309705
CEC2017-F1,ARPSO-EIS,2233,2594422508.7372847
CEC2017-F1,ARPSO-EIS,2234,2594396805.6783366
CEC2017-F1,ARPSO-EIS,2235,2594382078.2324147
CEC2017-F1,ARPSO-EIS,2236,2594326590.318586
CEC2017-F1,ARPSO-EIS,2237,2594300233.202032
CEC2017-F1,ARPSO-EIS,2238,2594279802.492984
CEC2017-F1,ARPSO-EIS,2239,2594255951.6754217
CEC2017-F1,ARPSO-EIS,2240,2594237471.962295
CEC2017-F1,ARPSO-EIS,2241,2594188188.5809526
CEC2017-F1,ARPSO-EIS,2242,2594138106.905559
CEC2017-F1,ARPSO-EIS,2243,2594114403.481798
CEC2017-F1,ARPSO-EIS,2244,2594106387.656713
CEC2017-F1,ARPSO-EIS,2245,2594069604.973008
CEC2017-F1,ARPSO-EIS,2246,2594036031.977328
CEC2017-F1,ARPSO-EIS,2247,2593991288.652497
CEC2017-F1,ARPSO-EIS,2248,2593944259.10902
CEC2017-F1,ARPSO-EIS,2249,2593925553.707115
CEC2017-F1,ARPSO-EIS,2250,2593911863.260693
CEC2017-F1,ARPSO-EIS,2251,2593898825.713634
CEC2017-F1,ARPSO-EIS,2252,2593831112.1452594
CEC2017-F1,ARPSO-EIS,2253,2593817300.676641
CEC2017-F1,ARPSO-EIS,2254,2593804878.602527
CEC2017-F1,ARPSO-EIS,2255,2593781596.129203
CEC2017-F1,ARPSO-EIS,2256,2593739790.8456345
CEC2017-F1,ARPSO-EIS,2257,2593735518.839888
CEC2017-F1,ARPSO-EIS,2258,2593734076.5114474
CEC2017-F1,ARPSO-EIS,2259,2593729966.35803
CEC2017-F1,ARPSO-EIS,2260,2593721281.753901
CEC2017-F1,ARPSO-EIS,2261,2593706095.8016424
CEC2017-F1,ARPSO-EIS,2262,2593675507.398254
CEC2017-F1,ARPSO-EIS,2263,2593659105.7066827
CEC2017-F1,ARPSO-EIS,2264,2593640554.382588
CEC2017-F1,ARPSO-EIS,2265,2593637101.322294
CEC2017-F1,ARPSO-EIS,2266,2593617409.441756
CEC2017-F1,ARPSO-EIS,2267,2593600476.470481
CEC2017-F1,ARPSO-EIS,2268,2593593758.05536
CEC2017-F1,ARPSO-EIS,2269,2593550071.50053
CEC2017-F1,ARPSO-EIS,2270,2593529149.7532578
CEC2017-F1,ARPSO-EIS,2271,2593521748.794634
CEC2017-F1,ARPSO-EIS,2272,2593498543.290711
CEC2017-F1,ARPSO-EIS,2273,2593488143.300804
CEC2017-F1,ARPSO-EIS,2274,2593473975.084703
CEC2017-F1,ARPSO-EIS,2275,2593444961.77781
CEC2017-F1,ARPSO-EIS,2276,2593438528.876488
CEC2017-F1,ARPSO-EIS,2277,2593429929.9999385
CEC2017-F1,ARPSO-EIS,2278,2593417631.0530686
CEC2017-F1,ARPSO-EIS,2279,2593399611.562056
CEC2017-F1,ARPSO-EIS,2280,2593391313.6700687
CEC2017-F1,ARPSO-EIS,2281,2593385119.5695376
CEC2017-F1,ARPSO-EIS,2282,2593371689.840978
CEC2017-F1,ARPSO-EIS,2283,2593351725.25791
CEC2017-F1,ARPSO-EIS,2284,2593342903.2944784
CEC2017-F1,ARPSO-EIS,2285,2593319713.496162
CEC2017-F1,ARPSO-EIS,2286,2593310805.2461743
CEC2017-F1,ARPSO-EIS,2287,2593301912.874316
CEC2017-F1,ARPSO-EIS,2288,2593300943.6178865
CEC2017-F1,ARPSO-EIS,2289,2593275161.2790537
CEC2017-F1,ARPSO-EIS,2290,2593270012.726331
CEC2017-F1,ARPSO-EIS,2291,2593261948.476472
CEC2017-F1,ARPSO-EIS,2292,2593252837.2322264
CEC2017-F1,ARPSO-EIS,2293,2593244545.596247
CEC2017-F1,ARPSO-EIS,2294,2593228380.422983
CEC2017-F1,ARPSO-EIS,2295,2593193661.8123355
CEC2017-F1,ARPSO-EIS,2296,2593190113.565054
CEC2017-F1,ARPSO-EIS,2297,2593169837.465856
CEC2017-F1,ARPSO-EIS,2298,2593164058.9391613
CEC2017-F1,ARPSO-EIS,2299,2593156252.4680085
CEC2017-F1,ARPSO-EIS,2300,2593152879.6877246
CEC2017-F1,ARPSO-EIS,2301,2593148830.4572515
CEC2017-F1,ARPSO-EIS,2302,2593139010.749032
CEC2017-F1,ARPSO-EIS,2303,2593116974.970025
CEC2017-F1,ARPSO-EIS,2304,2593089036.9838967
CEC2017-F1,ARPSO-EIS,2305,2593076588.7436414
CEC2017-F1,ARPSO-EIS,2306,2593068831.393851
CEC2017-F1,ARPSO-EIS,2307,2593053634.8664136
CEC2017-F1,ARPSO-EIS,2308,2593041442.675926
CEC2017-F1,ARPSO-EIS,2309,2593029755.3972483
CEC2017-F1,ARPSO-EIS,2310,2593022103.3806124
CEC2017-F1,ARPSO-EIS,2311,2593005227.0462465
CEC2017-F1,ARPSO-EIS,2312,2592999693.3679667
CEC2017-F1,ARPSO-EIS,2313,2592983843.068538
CEC2017-F1,ARPSO-EIS,2314,2592964549.5143256
CEC2017-F1,ARPSO-EIS,2315,2592962155.7025733
CEC2017-F1,ARPSO-EIS,2316,2592938209.8058453
CEC2017-F1,ARPSO-EIS,2317,2592929694.752675
CEC2017-F1,ARPSO-EIS,2318,2592927677.5198965
CEC2017-F1,ARPSO-EIS,2319,2592913217.9350934
CEC2017-F1,ARPSO-EIS,2320,2592910510.6416125
CEC2017-F1,ARPSO-EIS,2321,2592884393.5408435
CEC2017-F1,ARPSO-EIS,2322,2592878029.6478424
CEC2017-F1,ARPSO-EIS,2323,2592865592.6957097
CEC2017-F1,ARPSO-EIS,2324,2592863379.220414
CEC2017-F1,ARPSO-EIS,2325,2592854662.213701
CEC2017-F1,ARPSO-EIS,2326,2592851609.2701025
CEC2017-F1,ARPSO-EIS,2327,2592844408.011816
CEC2017-F1,ARPSO-EIS,2328,2592826602.591573
CEC2017-F1,ARPSO-EIS,2329,2592824515.568621
CEC2017-F1,ARPSO-EIS,2330,2592812343.84536
CEC2017-F1,ARPSO-EIS,2331,2592803810.922129
CEC2017-F1,ARPSO-EIS,2332,2592800475.6735177
CEC2017-F1,ARPSO-EIS,2333,2592798292.4946675
CEC2017-F1,ARPSO-EIS,2334,2592784339.043417
CEC2017-F1,ARPSO-EIS,2335,2592778790.140166
CEC2017-F1,ARPSO-EIS,2336,2592772043.572596
CEC2017-F1,ARPSO-EIS,2337,2592761495.918684
CEC2017-F1,ARPSO-EIS,2338,2592757606.1954
CEC2017-F1,ARPSO-EIS,2339,2592746419.802244
CEC2017-F1,ARPSO-EIS,2340,2592740245.985204
CEC2017-F1,ARPSO-EIS,2341,2592739200.6785007
CEC2017-F1,ARPSO-EIS,2342,2592724122.224244
