Function,FunctionID,Algorithm,Run,Seed,BestFitness,Fopt,BestError,RestartCount,RestartedParticlesTotal,Runtime,FEs
F26,26,ARPSO-EIS,7,22865436,3100.942663203046,2600.0,500.94266320304587,2613,17881,317.2313811779022,300000
F26,26,ARPSO-EIS,8,22865437,3141.8416060331756,2600.0,541.8416060331756,2151,14448,317.09829020500183,300000
F26,26,ARPSO-EIS,9,22865438,3096.4846737420157,2600.0,496.48467374201573,2617,18213,315.9879057407379,300000
F26,26,ARPSO-EIS,10,22865439,3130.646941193175,2600.0,530.6469411931748,2704,18694,317.9009516239166,300000
F26,26,ARPSO-EIS,11,22865440,3113.4965555580443,2600.0,513.4965555580443,2572,17408,317.5004713535309,300000
F26,26,ARPSO-EIS,12,22865441,3185.7211900026196,2600.0,585.7211900026196,2616,17823,315.5755226612091,300000
F26,26,ARPSO-EIS,13,22865442,3147.673969761623,2600.0,547.6739697616231,2566,17122,317.7273678779602,300000
F26,26,ARPSO-EIS,14,22865443,3118.4093696395075,2600.0,518.4093696395075,2596,17799,319.487051486969,300000
F26,26,ARPSO-EIS,15,22865444,3115.3601384518633,2600.0,515.3601384518633,2650,18214,317.4076623916626,300000
F26,26,ARPSO-EIS,16,22865445,3087.1860382461846,2600.0,487.1860382461846,2473,16544,316.27663826942444,300000
F26,26,ARPSO-EIS,17,22865446,3128.561619535552,2600.0,528.5616195355519,2609,17908,317.82401061058044,300000
F26,26,ARPSO-EIS,18,22865447,3105.135186624587,2600.0,505.1351866245868,2540,17222,316.7131097316742,300000
F26,26,ARPSO-EIS,19,22865448,3106.9920932895698,2600.0,506.99209328956977,2605,18047,317.25556993484497,300000
F26,26,ARPSO-EIS,20,22865449,3112.0834907824715,2600.0,512.0834907824715,2538,17074,316.0647509098053,300000
F26,26,ARPSO-EIS,21,22865450,3143.2282740520945,2600.0,543.2282740520945,2672,18233,319.39337134361267,300000
F26,26,ARPSO-EIS,22,22865451,3200.8031256709146,2600.0,600.8031256709146,2701,18667,318.3419032096863,300000
F26,26,ARPSO-EIS,23,22865452,3141.598653873058,2600.0,541.5986538730581,2550,17300,316.9672040939331,300000
F26,26,ARPSO-EIS,24,22865453,3145.850664968436,2600.0,545.8506649684359,2592,17672,316.5012924671173,300000
F26,26,ARPSO-EIS,25,22865454,3137.044051286841,2600.0,537.0440512868408,2454,16666,317.5966079235077,300000
F26,26,ARPSO-EIS,26,22865455,3100.6404617916273,2600.0,500.64046179162733,2625,17760,317.42179822921753,300000
F26,26,ARPSO-EIS,28,22865457,3116.6826720567324,2600.0,516.6826720567324,2484,16516,316.0705997943878,300000
F26,26,ARPSO-EIS,27,22865456,3155.9303419204166,2600.0,555.9303419204166,2649,17997,317.5407259464264,300000
F26,26,ARPSO-EIS,29,22865458,3120.2242543386337,2600.0,520.2242543386337,2451,16647,318.6297097206116,300000
F26,26,ARPSO-EIS,30,22865459,3101.3406938617495,2600.0,501.3406938617495,2575,17663,319.1275522708893,300000
F27,27,PSO-RS,1,22960430,3165.1225398439046,2700.0,465.12253984390463,1454,10082,311.7442774772644,300000
F27,27,PSO-RS,2,22960431,3221.1258852772226,2700.0,521.1258852772226,1537,10736,299.4263892173767,300000
F27,27,PSO-RS,3,22960432,3160.926310132614,2700.0,460.92631013261416,1447,10100,324.63331270217896,300000
F27,27,PSO-RS,4,22960433,3138.101356725153,2700.0,438.101356725153,1440,9907,319.4767310619354,300000
F27,27,PSO-RS,5,22960434,2702.3124072452983,2700.0,2.3124072452983455,1551,9952,314.7067246437073,300000
F27,27,PSO-RS,6,22960435,3157.106970014395,2700.0,457.10697001439485,1451,10139,317.7699067592621,300000
F27,27,PSO-RS,7,22960436,3180.695854536965,2700.0,480.6958545369648,1395,9921,307.26105284690857,300000
F27,27,PSO-RS,8,22960437,3156.246386667486,2700.0,456.24638666748615,1451,10068,314.9830229282379,300000
F27,27,PSO-RS,9,22960438,3171.57226289944,2700.0,471.5722628994399,1473,10291,297.78138041496277,300000
F27,27,PSO-RS,10,22960439,3162.2668389603896,2700.0,462.2668389603896,1445,10069,305.47163462638855,300000
F27,27,PSO-RS,11,22960440,2722.291565156071,2700.0,22.2915651560711,1585,10277,298.20009660720825,300000
F27,27,PSO-RS,12,22960441,3168.8092863288784,2700.0,468.80928632887844,1492,10264,294.50297117233276,300000
F27,27,PSO-RS,13,22960442,2700.0939086243684,2700.0,0.09390862436839598,1593,10102,293.8007478713989,300000
F27,27,PSO-RS,14,22960443,3126.2106621766543,2700.0,426.2106621766543,1422,9899,294.3577060699463,300000
F27,27,PSO-RS,15,22960444,3128.4157391004205,2700.0,428.4157391004205,1460,9991,294.33652806282043,300000
F27,27,PSO-RS,16,22960445,2723.541177044514,2700.0,23.541177044513915,1587,10078,296.09310007095337,300000
F27,27,PSO-RS,17,22960446,3189.5385926365884,2700.0,489.5385926365884,1408,9823,293.6418535709381,300000
F27,27,PSO-RS,18,22960447,3169.8081198925856,2700.0,469.80811989258564,1605,11025,291.9258596897125,300000
F27,27,PSO-RS,19,22960448,3142.0016254403236,2700.0,442.00162544032355,1434,9959,294.24127078056335,300000
F27,27,PSO-RS,20,22960449,3173.864523581292,2700.0,473.8645235812919,1405,9762,293.49767327308655,300000
F27,27,PSO-RS,21,22960450,3138.229379842672,2700.0,438.2293798426722,1427,9812,293.2706491947174,300000
F27,27,PSO-RS,22,22960451,3161.447189459768,2700.0,461.4471894597682,1491,10359,295.47454166412354,300000
F27,27,PSO-RS,23,22960452,3189.7670565858693,2700.0,489.76705658586934,1433,10092,295.5388071537018,300000
F27,27,PSO-RS,24,22960453,3162.86911572417,2700.0,462.8691157241701,1486,10332,295.38606810569763,300000
F27,27,PSO-RS,25,22960454,2734.2434017983032,2700.0,34.24340179830324,1516,10328,295.8579258918762,300000
F27,27,PSO-RS,26,22960455,3157.1070499962375,2700.0,457.1070499962375,1460,10142,294.5660927295685,300000
F27,27,PSO-RS,27,22960456,3154.8976021812864,2700.0,454.8976021812864,1421,9950,293.6063930988312,300000
F27,27,PSO-RS,28,22960457,3238.657692970834,2700.0,538.657692970834,1467,10310,294.9396901130676,300000
F27,27,PSO-RS,29,22960458,3174.5634173297553,2700.0,474.56341732975534,1523,10594,294.7291114330292,300000
F27,27,PSO-RS,30,22960459,3156.2730824825553,2700.0,456.2730824825553,1482,10217,294.14008021354675,300000
F27,27,ARPSO-Fixed,1,22961430,3160.410897697593,2700.0,460.4108976975931,1750,17500,295.0079252719879,300000
F27,27,ARPSO-Fixed,2,22961431,2743.43274088321,2700.0,43.432740883210045,1703,17030,295.3898506164551,300000
F27,27,ARPSO-Fixed,3,22961432,2713.186580676126,2700.0,13.186580676126141,1783,17830,294.5973160266876,300000
F27,27,ARPSO-Fixed,4,22961433,2991.847215933535,2700.0,291.84721593353515,1677,16770,292.71734404563904,300000
F27,27,ARPSO-Fixed,5,22961434,2739.1580740620543,2700.0,39.15807406205431,1771,17710,293.95046305656433,300000
F27,27,ARPSO-Fixed,6,22961435,3113.843828273681,2700.0,413.8438282736811,1692,16920,294.22110772132874,300000
F27,27,ARPSO-Fixed,7,22961436,2723.231986376452,2700.0,23.231986376451914,1625,16250,293.12240839004517,300000
F27,27,ARPSO-Fixed,8,22961437,2746.848556950323,2700.0,46.8485569503232,1701,17010,294.7619080543518,300000
F27,27,ARPSO-Fixed,9,22961438,3152.531067303804,2700.0,452.53106730380387,1641,16410,295.57125759124756,300000
F27,27,ARPSO-Fixed,10,22961439,3140.5714962953057,2700.0,440.5714962953057,1679,16790,297.1974890232086,300000
