FunctionID,Function,Algorithm,FE,MeanBestError,StdBestError
3,F3,ARPSO-EIS,265000,49.52285796796617,27.98531374988836
3,F3,ARPSO-EIS,270000,47.97214385159528,26.065580146244635
3,F3,ARPSO-EIS,275000,46.57522920968499,25.94461697049656
3,F3,ARPSO-EIS,280000,46.351964539071446,26.01216644350364
3,F3,ARPSO-EIS,285000,46.041427547016504,26.148611736095916
3,F3,ARPSO-EIS,290000,45.15772194771395,25.931238451834393
3,F3,ARPSO-EIS,295000,44.55955818028303,25.546165441130675
3,F3,ARPSO-EIS,300000,42.63340782255362,23.614651727863805
3,F3,ARPSO-Fixed,5000,755.5354559383351,370.4170603204482
3,F3,ARPSO-Fixed,10000,553.0323772648779,312.7675397652219
3,F3,ARPSO-Fixed,15000,454.1764175339617,231.11411055143233
3,F3,ARPSO-Fixed,20000,382.7877993443014,186.72999288761233
3,F3,ARPSO-Fixed,25000,360.6702859365304,187.08832109055973
3,F3,ARPSO-Fixed,30000,329.2238382512545,183.82502708999723
3,F3,ARPSO-Fixed,35000,295.6478323420712,179.92121981995453
3,F3,ARPSO-Fixed,40000,268.21491505486915,172.71470717188993
3,F3,ARPSO-Fixed,45000,253.8842035414251,166.90566380942371
3,F3,ARPSO-Fixed,50000,235.97626450412096,166.22455975963828
3,F3,ARPSO-Fixed,55000,222.13358512988074,164.90481938829618
3,F3,ARPSO-Fixed,60000,209.52384608656388,158.1205288000345
3,F3,ARPSO-Fixed,65000,199.01358142568296,157.76120142431677
3,F3,ARPSO-Fixed,70000,184.72840417860553,155.81082416105883
3,F3,ARPSO-Fixed,75000,173.53306631273696,153.57827763278985
3,F3,ARPSO-Fixed,80000,161.82477006065446,149.0505503283612
3,F3,ARPSO-Fixed,85000,152.54989555001444,146.14683424063517
3,F3,ARPSO-Fixed,90000,143.6194773720064,144.74210326987549
3,F3,ARPSO-Fixed,95000,136.95069285151277,144.20259215049748
3,F3,ARPSO-Fixed,100000,130.9931868921854,143.391433358924
3,F3,ARPSO-Fixed,105000,125.55687286430079,139.13036763168856
3,F3,ARPSO-Fixed,110000,114.12449519796186,121.26706632306787
3,F3,ARPSO-Fixed,115000,101.37774421014662,111.05305025407054
3,F3,ARPSO-Fixed,120000,96.03257586138533,110.26586699856328
3,F3,ARPSO-Fixed,125000,94.10845538985811,109.70729046509862
3,F3,ARPSO-Fixed,130000,90.04843372778687,99.67275042321587
3,F3,ARPSO-Fixed,135000,73.87421272904982,60.472772027474136
3,F3,ARPSO-Fixed,140000,71.59966377180311,60.00129094067771
3,F3,ARPSO-Fixed,145000,67.91047432552013,59.86192916639897
3,F3,ARPSO-Fixed,150000,66.28146426537819,59.6455966855823
3,F3,ARPSO-Fixed,155000,65.57148995327984,59.722488184452004
3,F3,ARPSO-Fixed,160000,64.4057087363998,59.82140507730647
3,F3,ARPSO-Fixed,165000,64.11858031200056,59.807962093869385
3,F3,ARPSO-Fixed,170000,63.86501713832073,59.746843632042
3,F3,ARPSO-Fixed,175000,63.690474580713115,59.66706819648334
3,F3,ARPSO-Fixed,180000,63.56816996836927,59.585238433522825
3,F3,ARPSO-Fixed,185000,63.310461267271535,59.31880523525154
3,F3,ARPSO-Fixed,190000,62.535359337165154,58.55750039447841
3,F3,ARPSO-Fixed,195000,62.38514429083424,58.45068762869746
3,F3,ARPSO-Fixed,200000,62.31136549165012,58.40340338966389
3,F3,ARPSO-Fixed,205000,62.26343012040998,58.37446026335046
3,F3,ARPSO-Fixed,210000,61.8297125295189,56.50605714778435
3,F3,ARPSO-Fixed,215000,60.376391666936506,49.92117613706638
3,F3,ARPSO-Fixed,220000,59.8095212699149,47.515605617893264
3,F3,ARPSO-Fixed,225000,58.20767642214311,40.96160231008137
3,F3,ARPSO-Fixed,230000,54.75772487733265,30.81976607793305
3,F3,ARPSO-Fixed,235000,53.47102890222462,28.61445127093366
3,F3,ARPSO-Fixed,240000,53.200267472106816,28.27329840848509
3,F3,ARPSO-Fixed,245000,52.05997130272625,27.527631551448216
3,F3,ARPSO-Fixed,250000,51.31707747455252,27.58793342714116
3,F3,ARPSO-Fixed,255000,50.83772490665444,27.216198130030758
3,F3,ARPSO-Fixed,260000,49.7127354760704,27.098684259815737
3,F3,ARPSO-Fixed,265000,49.57650280977558,27.132510660844094
3,F3,ARPSO-Fixed,270000,49.145347701612195,26.84049274624202
3,F3,ARPSO-Fixed,275000,47.163274421889476,24.58355013370834
3,F3,ARPSO-Fixed,280000,45.82042407753452,24.8611169507248
3,F3,ARPSO-Fixed,285000,45.14718942061352,24.944670331685234
3,F3,ARPSO-Fixed,290000,44.33592999175273,25.221632900720746
3,F3,ARPSO-Fixed,295000,43.98309157282177,24.52834993411716
3,F3,ARPSO-Fixed,300000,44.06555096648165,24.186712007122992
3,F3,ARPSO-Global,5000,604.7730877222277,233.2555775288783
3,F3,ARPSO-Global,10000,506.4680922294256,247.87139587140229
3,F3,ARPSO-Global,15000,451.4092529302845,222.69419434765254
3,F3,ARPSO-Global,20000,412.63383314549975,224.34033715428822
3,F3,ARPSO-Global,25000,387.04956665608813,225.85940698690771
3,F3,ARPSO-Global,30000,359.67809529477586,222.2932557990516
3,F3,ARPSO-Global,35000,338.967220171363,224.69901199407317
3,F3,ARPSO-Global,40000,314.5490319516323,219.25880945750907
3,F3,ARPSO-Global,45000,295.6725785082448,212.47513908452427
3,F3,ARPSO-Global,50000,273.4052328855747,210.15045941860734
3,F3,ARPSO-Global,55000,260.8710213808082,207.13134549019156
3,F3,ARPSO-Global,60000,240.07993762361951,188.43737573285424
3,F3,ARPSO-Global,65000,228.9585456674172,182.84271317193162
3,F3,ARPSO-Global,70000,219.53289477726523,178.9342439559184
3,F3,ARPSO-Global,75000,201.97247375005588,176.61762658401423
3,F3,ARPSO-Global,80000,194.99848201300782,176.23721980771103
3,F3,ARPSO-Global,85000,186.5723723607574,174.09041507610593
3,F3,ARPSO-Global,90000,179.52443491844554,173.09975055194639
3,F3,ARPSO-Global,95000,172.51749219350708,172.36644670884226
3,F3,ARPSO-Global,100000,165.80744005855132,171.95068263401248
3,F3,ARPSO-Global,105000,154.0827702163394,150.1162955401235
3,F3,ARPSO-Global,110000,146.73254864354038,140.8011863049829
3,F3,ARPSO-Global,115000,134.51844554382322,130.97362911893276
3,F3,ARPSO-Global,120000,129.03914733130165,127.35298921559529
3,F3,ARPSO-Global,125000,124.95957674574463,127.14681771694767
3,F3,ARPSO-Global,130000,122.61006380593813,126.91591356156879
3,F3,ARPSO-Global,135000,121.08585497325357,126.72254735713682
3,F3,ARPSO-Global,140000,117.90812236378366,127.43390192961182
3,F3,ARPSO-Global,145000,116.38042401040826,127.35690834227178
3,F3,ARPSO-Global,150000,115.32434194553583,127.69737623068018
3,F3,ARPSO-Global,155000,114.09155646247982,128.2218887440944
3,F3,ARPSO-Global,160000,109.42572737373611,128.03516481656257
3,F3,ARPSO-Global,165000,109.071822287302,128.0376155025284
3,F3,ARPSO-Global,170000,108.76577544010543,128.06349902603318
3,F3,ARPSO-Global,175000,105.08559524654632,126.70706167012447
3,F3,ARPSO-Global,180000,104.32246551154111,126.57601259967247
3,F3,ARPSO-Global,185000,102.67534736778526,126.79889122674955
3,F3,ARPSO-Global,190000,102.43151545828192,126.68660581713178
3,F3,ARPSO-Global,195000,100.02804119759372,127.13535855540188
3,F3,ARPSO-Global,200000,99.740241484611,127.2465698414809
3,F3,ARPSO-Global,205000,99.7011064459581,127.24606869388988
3,F3,ARPSO-Global,210000,99.57559936095132,127.25840751388051
3,F3,ARPSO-Global,215000,96.58725409907343,126.4115887860746
3,F3,ARPSO-Global,220000,94.74174312890526,122.94589717632076
3,F3,ARPSO-Global,225000,93.40414539709322,122.48957831636298
3,F3,ARPSO-Global,230000,90.71006319344097,123.13443901782658
3,F3,ARPSO-Global,235000,90.45123448794081,123.20206351786028
3,F3,ARPSO-Global,240000,90.01042441005163,123.11789409791993
3,F3,ARPSO-Global,245000,89.93423235218744,123.09600892970084
3,F3,ARPSO-Global,250000,89.44833141927907,123.06257774293205
3,F3,ARPSO-Global,255000,86.38984245104862,117.51450564217718
3,F3,ARPSO-Global,260000,84.60944832480088,113.4347009003959
3,F3,ARPSO-Global,265000,84.33579609697628,113.05609114929084
3,F3,ARPSO-Global,270000,84.27252147711323,113.01477092593086
3,F3,ARPSO-Global,275000,84.24414955277932,113.00439251840133
3,F3,ARPSO-Global,280000,83.86202391999956,111.39284649793122
3,F3,ARPSO-Global,285000,83.76080870939528,111.11445527754333
3,F3,ARPSO-Global,290000,83.69928287189357,111.05832045543558
3,F3,ARPSO-Global,295000,83.64925316111427,111.04160474141695
3,F3,ARPSO-Global,300000,89.04097324121304,115.95195306360468
3,F3,ARPSO-Local,5000,623.018453158533,259.6268836074409
3,F3,ARPSO-Local,10000,476.77082756610446,183.8387983167241
3,F3,ARPSO-Local,15000,419.2718767467958,175.20437486587647
3,F3,ARPSO-Local,20000,381.66359545220126,174.53680522126194
3,F3,ARPSO-Local,25000,358.52716075339634,182.40050582840246
3,F3,ARPSO-Local,30000,328.3324075058556,179.8246608011243
3,F3,ARPSO-Local,35000,295.1985783872148,161.59163362910564
3,F3,ARPSO-Local,40000,260.0108412290963,157.39171502513526
3,F3,ARPSO-Local,45000,227.64760864998215,155.8594307038593
3,F3,ARPSO-Local,50000,203.74192702158027,147.98053021178234
3,F3,ARPSO-Local,55000,187.10520854405823,141.21070124121354
3,F3,ARPSO-Local,60000,170.96103374664563,127.75052429115897
3,F3,ARPSO-Local,65000,159.59720048141372,117.45476546319908
3,F3,ARPSO-Local,70000,143.0838532898723,93.63925920460294
3,F3,ARPSO-Local,75000,127.26980460955109,81.17882523628144
3,F3,ARPSO-Local,80000,117.0755625927679,77.67890719026772
3,F3,ARPSO-Local,85000,104.59964721220582,73.04188957711284
3,F3,ARPSO-Local,90000,95.6654323518203,66.5523271322654
3,F3,ARPSO-Local,95000,88.94851167538766,63.083330565059285
3,F3,ARPSO-Local,100000,84.15291103199787,60.826096798309116
3,F3,ARPSO-Local,105000,75.53843742055138,54.89877047753868
3,F3,ARPSO-Local,110000,70.55576761200466,53.21581974483925
3,F3,ARPSO-Local,115000,67.83859227062628,51.25442818407118
3,F3,ARPSO-Local,120000,61.858484691397095,38.26092230994817
3,F3,ARPSO-Local,125000,59.31387796413878,34.422828887285476
3,F3,ARPSO-Local,130000,56.87721074302687,33.61440409251466
3,F3,ARPSO-Local,135000,55.36158130644215,33.01956318380219
3,F3,ARPSO-Local,140000,54.59729711376374,32.68959247067683
3,F3,ARPSO-Local,145000,54.199104155474195,32.60519804970672
3,F3,ARPSO-Local,150000,53.877705721638314,32.348028029223165
3,F3,ARPSO-Local,155000,53.66326845659479,32.2421244279416
3,F3,ARPSO-Local,160000,53.44402547599269,32.1403136467621
3,F3,ARPSO-Local,165000,52.783991756830666,31.251460249069414
3,F3,ARPSO-Local,170000,52.22047604314974,30.526173374068023
3,F3,ARPSO-Local,175000,50.82705440878941,29.366910934946553
3,F3,ARPSO-Local,180000,49.43698764434683,27.588351595951586
3,F3,ARPSO-Local,185000,48.21450616288644,26.89495284435484
3,F3,ARPSO-Local,190000,47.78128565985623,26.42967418087176
3,F3,ARPSO-Local,195000,46.81329915668623,25.40211212052819
3,F3,ARPSO-Local,200000,45.64807902442154,24.46293368802212
3,F3,ARPSO-Local,205000,44.53515791294083,23.503618143486136
3,F3,ARPSO-Local,210000,43.59527322503721,23.169342090715663
3,F3,ARPSO-Local,215000,43.141522446433136,23.266708294116384
3,F3,ARPSO-Local,220000,42.984988047954374,23.289649180044684
3,F3,ARPSO-Local,225000,42.85412427193187,23.318936689971807
3,F3,ARPSO-Local,230000,42.75887962972931,23.32967487393074
3,F3,ARPSO-Local,235000,42.613351107883105,23.34314650238689
3,F3,ARPSO-Local,240000,42.466460096095375,23.28574622170026
3,F3,ARPSO-Local,245000,42.25880049580361,23.332017015733904
3,F3,ARPSO-Local,250000,42.209660959059505,23.302459611668006
3,F3,ARPSO-Local,255000,42.14415003601899,23.29214137338016
3,F3,ARPSO-Local,260000,42.085119897178565,23.217659469655135
3,F3,ARPSO-Local,265000,41.65499715926536,23.24506286521247
3,F3,ARPSO-Local,270000,41.471540953647995,23.281942221372184
3,F3,ARPSO-Local,275000,41.35293161195151,23.158799855429493
3,F3,ARPSO-Local,280000,41.076447056450775,22.95229553406513
3,F3,ARPSO-Local,285000,40.95992623746818,22.90966798591858
3,F3,ARPSO-Local,290000,40.75272617233052,22.810239890887235
3,F3,ARPSO-Local,295000,40.60121359491877,22.494986249383317
3,F3,ARPSO-Local,300000,40.077543113605614,22.64384789506367
3,F3,ARPSO-SRR,5000,591.7458154776837,240.96960271515414
3,F3,ARPSO-SRR,10000,462.4482233216284,159.48225327422702
3,F3,ARPSO-SRR,15000,390.54119202566056,136.28180150330252
3,F3,ARPSO-SRR,20000,341.28911754633856,121.39238274853305
3,F3,ARPSO-SRR,25000,303.69676977237555,114.96163824538321
3,F3,ARPSO-SRR,30000,274.96310131627536,111.07396401328204
3,F3,ARPSO-SRR,35000,255.25123924619814,101.69953875267846
3,F3,ARPSO-SRR,40000,234.64538164272304,94.46324121113537
3,F3,ARPSO-SRR,45000,212.64459911801708,87.92464845687685
3,F3,ARPSO-SRR,50000,193.12525665049273,78.09076465502682
3,F3,ARPSO-SRR,55000,173.40246859515028,78.89076833958683
3,F3,ARPSO-SRR,60000,161.4005898196957,79.11013386823105
3,F3,ARPSO-SRR,65000,151.14588992854183,77.69424044273121
3,F3,ARPSO-SRR,70000,142.5834036327165,77.71285719195177
3,F3,ARPSO-SRR,75000,134.12346734674776,72.43285010921038
3,F3,ARPSO-SRR,80000,125.6102615590394,71.9079613281312
3,F3,ARPSO-SRR,85000,118.86980353210942,72.79005353433854
3,F3,ARPSO-SRR,90000,111.39397621076697,72.63877802182904
3,F3,ARPSO-SRR,95000,103.17662815601513,67.72857709568267
3,F3,ARPSO-SRR,100000,96.96880750826656,63.539697084017476
3,F3,ARPSO-SRR,105000,89.94658467107216,59.68571042850089
3,F3,ARPSO-SRR,110000,85.63132327180708,59.41618628386518
3,F3,ARPSO-SRR,115000,82.67231959358237,58.088570599588664
3,F3,ARPSO-SRR,120000,80.39745482038559,57.360740590510304
3,F3,ARPSO-SRR,125000,78.03613371272822,57.198276735722985
3,F3,ARPSO-SRR,130000,76.74842374588276,56.91492968062877
3,F3,ARPSO-SRR,135000,74.93223646316635,55.90760336310125
3,F3,ARPSO-SRR,140000,73.76177337398548,55.36039952379647
3,F3,ARPSO-SRR,145000,73.1986686018952,55.02271812961764
3,F3,ARPSO-SRR,150000,72.06816162030019,55.12750836755695
3,F3,ARPSO-SRR,155000,71.66712227158966,55.126115071479
3,F3,ARPSO-SRR,160000,69.22788392329288,53.773964816705906
3,F3,ARPSO-SRR,165000,68.50986605196802,53.80044709384537
3,F3,ARPSO-SRR,170000,67.83138093159263,54.011894186023085
3,F3,ARPSO-SRR,175000,67.14615169470997,54.170297994481906
3,F3,ARPSO-SRR,180000,66.77340810063404,54.31408074378888
3,F3,ARPSO-SRR,185000,66.69912082368155,54.32644529544053
3,F3,ARPSO-SRR,190000,66.62446134886494,54.31012586311404
3,F3,ARPSO-SRR,195000,66.58650307274185,54.30156070108501
3,F3,ARPSO-SRR,200000,66.55361424896329,54.28853446239746
3,F3,ARPSO-SRR,205000,66.14947352251845,54.035227541186195
3,F3,ARPSO-SRR,210000,64.73446529290156,52.593763580645586
3,F3,ARPSO-SRR,215000,64.2305944254762,52.39814879098083
3,F3,ARPSO-SRR,220000,64.14104396362723,52.34443223200022
3,F3,ARPSO-SRR,225000,64.01495975505806,52.370111409773074
3,F3,ARPSO-SRR,230000,63.136473717861875,51.410477392262784
3,F3,ARPSO-SRR,235000,63.00077930046611,51.338475275141995
3,F3,ARPSO-SRR,240000,62.6048600617688,51.24459288712433
3,F3,ARPSO-SRR,245000,61.59911634930245,51.420795607959924
3,F3,ARPSO-SRR,250000,61.255359904691296,51.07312757768326
3,F3,ARPSO-SRR,255000,58.88409362923376,46.14370043840392
3,F3,ARPSO-SRR,260000,55.04824640253342,41.78197500227628
3,F3,ARPSO-SRR,265000,51.19868943929164,35.33249213696308
3,F3,ARPSO-SRR,270000,45.84727230496441,25.964256274813636
3,F3,ARPSO-SRR,275000,41.71251360314306,20.564720400541262
3,F3,ARPSO-SRR,280000,41.29911085701953,20.396424272103626
3,F3,ARPSO-SRR,285000,40.70313737486583,20.320444542583118
3,F3,ARPSO-SRR,290000,40.18868378148693,20.14033597775555
3,F3,ARPSO-SRR,295000,38.72083214793615,18.52186085330643
3,F3,ARPSO-SRR,300000,36.8334643911785,16.99046427152147
3,F3,PSO-RS,5000,580.6331469761923,225.74323427737946
3,F3,PSO-RS,10000,460.79717845867975,210.5760133499441
3,F3,PSO-RS,15000,401.6369338091859,185.35217204535437
3,F3,PSO-RS,20000,362.2561784097424,151.13130665482055
3,F3,PSO-RS,25000,341.5003853771979,155.0149124165835
3,F3,PSO-RS,30000,315.23292728297594,148.78110624295704
3,F3,PSO-RS,35000,300.77678124917804,148.13805324398098
3,F3,PSO-RS,40000,274.8224132245069,146.56210141457646
3,F3,PSO-RS,45000,250.01242454275385,142.9754799869182
3,F3,PSO-RS,50000,236.8884649934339,145.19653183623345
3,F3,PSO-RS,55000,218.3173618612277,143.65275757978247
3,F3,PSO-RS,60000,207.12001823145454,133.8054599846061
3,F3,PSO-RS,65000,196.0109095262318,130.5016994515134
3,F3,PSO-RS,70000,188.38875803918492,128.59546642735205
3,F3,PSO-RS,75000,179.61467531738856,126.93269713491105
3,F3,PSO-RS,80000,169.89936132170845,124.14241040626467
3,F3,PSO-RS,85000,163.5727230495327,123.09389993420379
3,F3,PSO-RS,90000,157.72434444324068,122.40704182271406
3,F3,PSO-RS,95000,153.71386155535632,122.06628347947257
3,F3,PSO-RS,100000,148.71309984612694,123.15352789564382
3,F3,PSO-RS,105000,144.3439070204082,123.13165985958366
3,F3,PSO-RS,110000,141.168099439817,123.70362327703852
3,F3,PSO-RS,115000,136.65124369989041,123.63479084041145
3,F3,PSO-RS,120000,134.31395927571413,123.2677734790998
3,F3,PSO-RS,125000,132.27869897501483,122.9701318233259
3,F3,PSO-RS,130000,130.79674127525283,122.7220631633998
3,F3,PSO-RS,135000,125.07974719012964,119.77785493435421
3,F3,PSO-RS,140000,120.49423212850778,118.48811844664434
3,F3,PSO-RS,145000,118.5439048022984,118.03881697861866
3,F3,PSO-RS,150000,113.20116893092532,103.9838386836286
3,F3,PSO-RS,155000,100.35423904029507,76.12986580977478
3,F3,PSO-RS,160000,93.32209362779334,73.84749964950738
3,F3,PSO-RS,165000,90.65717454944175,71.9854221751129
3,F3,PSO-RS,170000,88.88764589976759,71.03253998083156
3,F3,PSO-RS,175000,84.96027512211273,67.31870383746974
3,F3,PSO-RS,180000,83.8322875988248,66.02907790500453
3,F3,PSO-RS,185000,81.07237301787316,59.433845502276974
3,F3,PSO-RS,190000,79.81498960508551,57.00642870093282
3,F3,PSO-RS,195000,75.44477204785134,54.08561068483667
3,F3,PSO-RS,200000,73.85099489916337,53.70859519439899
3,F3,PSO-RS,205000,72.71178298594664,53.328724171380166
3,F3,PSO-RS,210000,71.11009816705061,53.130751402679046
3,F3,PSO-RS,215000,70.11403930702004,52.71169080288457
3,F3,PSO-RS,220000,69.4094483052348,52.395367728671935
3,F3,PSO-RS,225000,67.21848710490751,48.71918519007113
3,F3,PSO-RS,230000,66.45058029664058,47.874641946712586
3,F3,PSO-RS,235000,64.52003830055341,46.930292079105435
3,F3,PSO-RS,240000,62.67595834486712,47.21596580272702
3,F3,PSO-RS,245000,62.51473796708047,46.92924589277353
3,F3,PSO-RS,250000,62.37102017485207,46.5360627624281
3,F3,PSO-RS,255000,61.39155943745727,46.53502542593455
3,F3,PSO-RS,260000,61.2965714809792,46.39958104595339
3,F3,PSO-RS,265000,61.235694889319475,46.325734990558594
3,F3,PSO-RS,270000,61.17376877831221,46.24556120672262
3,F3,PSO-RS,275000,61.11017948426072,46.17464072246813
3,F3,PSO-RS,280000,61.07029075280357,46.12976031232346
3,F3,PSO-RS,285000,60.747504132451304,45.90248547415699
3,F3,PSO-RS,290000,60.58549085186017,45.72220795421182
3,F3,PSO-RS,295000,60.50605013510751,45.59681711604935
3,F3,PSO-RS,300000,59.538988161934405,45.14467279946705
4,F4,ARPSO-EIS,5000,8940.259966556912,2462.0896673702678
4,F4,ARPSO-EIS,10000,7413.472195926472,1559.1583808076534
4,F4,ARPSO-EIS,15000,6770.130021865518,1244.4221692306335
4,F4,ARPSO-EIS,20000,6429.809581193768,1163.5138985578678
4,F4,ARPSO-EIS,25000,5955.688543773659,1095.1349426003926
4,F4,ARPSO-EIS,30000,5442.587151032229,1115.673322459803
4,F4,ARPSO-EIS,35000,4793.341789157778,1085.5399948138297
4,F4,ARPSO-EIS,40000,4292.653884818161,1025.8588944196244
4,F4,ARPSO-EIS,45000,3936.4521136243297,976.2767655964478
4,F4,ARPSO-EIS,50000,3509.0767978288077,763.5382968912451
4,F4,ARPSO-EIS,55000,3144.3450470354196,740.357921972245
4,F4,ARPSO-EIS,60000,2985.5729013791724,741.5622028237074
4,F4,ARPSO-EIS,65000,2724.6049021073663,738.9542744854946
4,F4,ARPSO-EIS,70000,2488.5730386049568,752.0915184404616
4,F4,ARPSO-EIS,75000,2358.1121376380233,736.6399683181639
4,F4,ARPSO-EIS,80000,2155.8520533161272,744.7793840902636
4,F4,ARPSO-EIS,85000,1895.557703747921,678.7778991336544
4,F4,ARPSO-EIS,90000,1599.35013115459,588.9272727813718
4,F4,ARPSO-EIS,95000,1453.867906620319,561.7988680030296
4,F4,ARPSO-EIS,100000,1296.6705158211726,555.4709906615725
4,F4,ARPSO-EIS,105000,1136.1318358955602,505.00493766015836
4,F4,ARPSO-EIS,110000,1044.0510407868383,504.1201700540707
4,F4,ARPSO-EIS,115000,918.3207943529819,445.1284537927558
4,F4,ARPSO-EIS,120000,836.8457664590971,439.16665454400317
4,F4,ARPSO-EIS,125000,771.7603254524913,450.6116838835005
4,F4,ARPSO-EIS,130000,690.3955089312974,414.68909963222825
4,F4,ARPSO-EIS,135000,653.1745840260768,397.63530745826864
4,F4,ARPSO-EIS,140000,621.6600127353161,386.88628753457186
4,F4,ARPSO-EIS,145000,567.128816139852,337.9189124052068
4,F4,ARPSO-EIS,150000,504.8306590652791,272.6401823367835
4,F4,ARPSO-EIS,155000,454.11377954069974,260.9279338587945
4,F4,ARPSO-EIS,160000,417.4218523808604,261.02689726573857
4,F4,ARPSO-EIS,165000,399.4258617141642,260.665118516903
4,F4,ARPSO-EIS,170000,375.01408309724616,233.84882392081073
4,F4,ARPSO-EIS,175000,339.2614223811032,193.48375319059187
4,F4,ARPSO-EIS,180000,320.95210259601885,189.20295046473805
4,F4,ARPSO-EIS,185000,285.54370747346763,137.63210062280058
4,F4,ARPSO-EIS,190000,271.0214598514996,132.8215914467947
4,F4,ARPSO-EIS,195000,253.76331724669268,103.06212893094177
4,F4,ARPSO-EIS,200000,235.49218968788142,84.12770583690519
4,F4,ARPSO-EIS,205000,222.24342564648776,77.36646595070852
4,F4,ARPSO-EIS,210000,212.52313606118088,75.19268658323276
4,F4,ARPSO-EIS,215000,205.05912855447204,74.57210518307348
