source_file,Algorithm,Function,CurveBin,__rows,MeanBest__min,MeanBest__max
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,21,12,807.5034007776542,873.8507816260257
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,22,14,746.0792130058948,804.557681813711
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,23,17,705.1761291442241,743.8765092658052
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,24,22,648.6509552289845,701.9119180448134
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,25,25,599.6776936793777,643.0371680681435
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,26,31,553.3497744994764,599.6776936793777
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,27,38,526.4075245076426,552.7848729180242
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,28,46,497.6814682055949,526.4075245076426
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,29,55,473.7598189156153,495.78868310263
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,30,67,449.0663111411853,473.7598189156153
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,31,81,420.3138131244934,449.0663111411853
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,32,98,385.9661353247379,420.3138131244934
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,33,119,348.09520362148334,385.9661353247379
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,34,144,318.0251631885609,347.43881242010985
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,35,174,288.42850760678886,318.0251616209353
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,36,212,264.2601882001579,288.4117223232805
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,37,256,241.7598135356736,264.2567085170271
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,38,311,225.04695574584397,241.58637127977437
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,39,376,217.73473752619955,225.03711525782265
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,40,456,215.6165465476142,217.7284900048766
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,41,552,70.34868925116083,215.6163677121215
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,42,669,55.13851067039944,70.29172019151731
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,43,810,46.00176479573428,55.113851450140665
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,44,982,43.44655621295779,45.99987302007538
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F4,45,377,42.88831628381232,43.44620425811283
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,3,1,103937.98309677686,103937.98309677686
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,5,1,77862.311788153,77862.311788153
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,7,1,64729.74009085624,64729.74009085624
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,8,1,56699.84066954872,56699.84066954872
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,9,1,48476.5840743675,48476.5840743675
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,10,2,39974.35205119013,43599.58958686122
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,11,1,35542.87629047811,35542.87629047811
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,12,3,26450.064775206716,32127.956386419697
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,13,2,21898.073609448908,23940.78096149643
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,14,3,18725.56033197566,20806.553164252306
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,15,4,16337.185430001817,17900.161821642832
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,16,5,14586.70798724207,15921.628375143726
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,17,5,13288.787643780972,14176.460451748431
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,18,7,12556.58065454391,13085.403601898994
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,19,8,11792.282289951345,12240.600361165729
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,20,10,11258.487139553614,11757.893818733584
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,21,12,10528.334501171095,11138.648402369388
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,22,14,10119.896172009732,10471.219839270274
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,23,17,9649.78033786997,10116.712728768109
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,24,22,9355.685885420904,9649.78033786997
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,25,25,9218.774393290125,9353.126466237823
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,26,31,8778.423743845868,9210.127977795117
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,27,38,8341.536526384602,8767.705085104233
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,28,46,7971.168125580807,8331.639107423183
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,29,55,7734.549979264315,7970.437489814081
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,30,67,7566.995118324759,7734.549979264315
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,31,81,7225.526921297561,7566.995118324759
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,32,98,6803.841697136645,7191.607257417727
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,33,119,6314.298415890319,6803.841697136645
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,34,144,5848.1800920093765,6306.813853500276
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,35,174,5380.798939220924,5843.299988749384
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,36,212,4956.066029810254,5374.614882777545
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,37,256,4635.077221206903,4956.066029616387
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,38,311,4394.4740560323735,4634.948455226745
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,39,376,4265.337914696889,4394.338925391977
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,40,456,4123.22850839186,4265.159025820796
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,41,552,211.8674848580912,4123.203185429956
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,42,669,139.40352046270476,211.62172480280623
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,43,810,120.6895921247348,139.3945467866935
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,44,982,120.20635168908562,120.68948805085108
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F5,45,377,120.02469958220988,120.20513928269038
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,3,1,0.1012567406715409,0.1012567406715409
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,5,1,0.0793036996750856,0.0793036996750856
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,7,1,0.07095984817358,0.07095984817358
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,8,1,0.067762667721513,0.067762667721513
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,9,1,0.0610440713029523,0.0610440713029523
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,10,2,0.0572521885763004,0.0602706458833078
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,11,1,0.0543732142983382,0.0543732142983382
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,12,3,0.0445087504332794,0.0516245826817604
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,13,2,0.0423117795921598,0.0426832993881437
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,14,3,0.0415211708385262,0.0418452599170905
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,15,4,0.0389223999119735,0.0405012687724214
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,16,5,0.0365807027624479,0.0385978298867257
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,17,5,0.0353050087160113,0.0365807027624479
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,18,7,0.0325967799412031,0.0352653910210847
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,19,8,0.0303647407307228,0.0318267967958983
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,20,10,0.0287346750241529,0.0303647407307228
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,21,12,0.0255225068878189,0.0287346750241529
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,22,14,0.023813820445298,0.025378704596604
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,23,17,0.0225155593016931,0.0235035467677562
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,24,22,0.0201247936687991,0.0224955211240967
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,25,25,0.0190520049639644,0.0201247936687991
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,26,31,0.0181245316452039,0.0190520049639644
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,27,38,0.0170937376192531,0.0177585776846475
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,28,46,0.0161425854282583,0.0170937376192531
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,29,55,0.0146085367913353,0.0161425854282583
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,30,67,0.0137011324976204,0.0146085367913353
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,31,81,0.0122278777698397,0.0137011324976204
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,32,98,0.0108585505478572,0.0122278777698397
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,33,119,0.0089447686862664,0.0108585505478572
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,34,144,0.006963510828776,0.0089447686862664
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,35,174,0.0049054290100381,0.0069350161849456
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,36,212,0.0041721143306972,0.0049053369919154
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,37,256,0.0032981297709663,0.0041721140024795
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,38,311,0.0015556593829614,0.0032981297709435
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,39,376,0.0004804692668926,0.0015534904439088
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,40,456,0.0002064284453846,0.0004800309603562
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,41,552,0.0001422465735345,0.0002062550563853
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,42,669,0.000127312754796,0.0001421971430886
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,43,810,0.0001148918561057,0.0001273031567014
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,44,982,0.0001068068750366,0.0001148806124206
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F6,45,377,0.0001007010517279,0.0001068056792784
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,3,1,3521438.1864996757,3521438.1864996757
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,5,1,2604850.9468454933,2604850.9468454933
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,7,1,2297848.9124032846,2297848.9124032846
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,8,1,2032136.290525832,2032136.290525832
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,9,1,1727199.293443326,1727199.293443326
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,10,2,1399342.7681499976,1568802.7210772573
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,11,1,1243100.5622141056,1243100.5622141056
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,12,3,911414.4299565004,1123341.3140369866
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,13,2,755011.4517515786,824263.9174001634
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,14,3,623865.0051613098,719402.7661628186
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,15,4,543707.5483192204,600001.9173921904
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,16,5,469938.3178605705,531593.2167022092
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,17,5,429778.9108092654,461801.268962008
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,18,7,395843.03865213663,425360.3691887769
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,19,8,370539.9827452312,391142.2821255668
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,20,10,354453.03778300027,370133.6134772244
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,21,12,343061.19032217964,352582.5264245193
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,22,14,332332.7569190509,341887.3835875941
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,23,17,316215.4079408909,330467.55037878355
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,24,22,305340.86517531745,315871.0868158723
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,25,25,299464.3272865459,305340.86517531745
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,26,31,290715.4552560191,298852.2797325819
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,27,38,282863.80489658227,290715.4552560191
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,28,46,277187.0121503217,282863.80489658227
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,29,55,265661.4746000601,277187.0121503217
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,30,67,258317.45713079892,265661.4746000601
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,31,81,251676.17217628745,258317.45713079892
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,32,98,240193.7041495074,251676.17217628745
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,33,119,228157.9081097132,240151.5889614852
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,34,144,210103.6030651752,228157.9081097132
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,35,174,196326.3447959751,210103.6030651752
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,36,212,183254.29611097617,196322.51601248808
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,37,256,171728.024417137,183198.0160604894
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,38,311,165346.64907197637,171705.30031182332
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,39,376,157574.762765903,165334.6094468267
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,40,456,157215.63726744495,157574.60947084043
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,41,552,1390.7871879741035,157214.9710377146
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,42,669,169.20085541784871,1390.1387165043543
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,43,810,157.22159340977063,169.20026985066704
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,44,982,157.19038822456727,157.22159340976208
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F7,45,377,156.94398792095745,157.19038822456727
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,3,1,977.3864131260004,977.3864131260004
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,5,1,802.9730947479837,802.9730947479837
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,7,1,765.2440883645093,765.2440883645093
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,8,1,742.4367667976344,742.4367667976344
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,9,1,724.024302373575,724.024302373575
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,10,2,704.7714071066806,709.6064962389416
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,11,1,690.2347026043784,690.2347026043784
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,12,3,655.4392172207165,675.3606169859875
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,13,2,649.5968277687266,652.6996536908629
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,14,3,639.8822619176851,645.9506145457867
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,15,4,624.5604634282662,629.7382498022687
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,16,5,615.2323513245113,624.5604634282662
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,17,5,602.1101619864015,612.4068038316922
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,18,7,593.8758644044186,600.9515549822647
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,19,8,576.0258010664389,591.0340740263715
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,20,10,565.0551292747568,575.5235944232986
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,21,12,546.5371046571424,562.0782482252523
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,22,14,533.7172897738562,546.5371046571424
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,23,17,525.3103807031009,533.1470633039926
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,24,22,517.5901818092302,525.3103807031009
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,25,25,503.28579234605087,517.3321949909497
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,26,31,501.0847592741853,503.28579234605087
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,27,38,495.5752892130448,501.0847592741853
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,28,46,484.6801979549338,493.4092604915805
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,29,55,471.1938433552247,484.6801979549338
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,30,67,466.5288244187236,471.1938433552247
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,31,81,457.7020405186227,466.5288244187236
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,32,98,445.4978058299032,457.7020405186227
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,33,119,425.517264990529,445.4978058299032
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,34,144,405.2593153008836,425.517264990529
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,35,174,369.76933619154056,405.2593153008836
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,36,212,349.175913679931,369.7691864457371
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,37,256,337.3137144042608,349.1754624929607
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,38,311,315.70319335092324,337.3029964628201
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,39,376,279.7406158161426,315.7025921510461
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,40,456,211.8029906654466,278.5434161965523
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,41,552,178.1073209560022,211.7263204360065
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,42,669,165.2726861723421,178.0762014732314
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,43,810,162.73333333333332,165.27268505211768
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,44,982,160.93333333333334,162.73333333333332
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F8,45,377,160.93333333333334,160.93333333333334
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,3,1,63.88780756267627,63.88780756267627
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,5,1,49.24044279821158,49.24044279821158
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,7,1,43.193053225576406,43.193053225576406
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,8,1,40.756392582317545,40.756392582317545
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,9,1,38.23903219420118,38.23903219420118
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,10,2,33.91261968810128,36.111999913688585
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,11,1,31.733538587120144,31.733538587120144
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,12,3,27.71097397865041,30.41066398217014
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,13,2,25.092703035062083,26.210811663070523
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,14,3,22.5875543584298,23.875716770641688
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,15,4,19.810828141158844,22.347035496201787
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,16,5,18.351457976812224,19.49852014598253
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,17,5,17.16275548995234,17.99151447702677
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,18,7,15.116088574817216,16.71849840427963
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,19,8,14.180407349329338,15.012337943565262
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,20,10,13.286805614639896,14.180407349329338
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,21,12,12.611676212029495,13.286805614639896
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,22,14,11.891530052688529,12.611676212029495
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,23,17,11.327692017500436,11.870944899316251
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,24,22,10.403288689684636,11.28176618379797
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,25,25,9.879872301628811,10.387630070775195
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,26,31,9.116017888341442,9.871278388948118
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,27,38,8.685494037779272,9.116017888341442
results\cec\cec2017_mean_curves.csv,ARPSO-v4,CEC2017-F9,28,46,8.084903486493927,8.685494037779272
