source_file,Algorithm,FunctionID,Function,CurveBin,__rows,FE__mean,MeanBestError__mean,MeanBestError__min,MeanBestError__max,StdBestError__mean,StdBestError__min,StdBestError__max
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,9,F9,58,3,75000.0,684.8264322567442,608.1979505013984,756.6815764343627,790.2686137884183,742.713307432446,819.933299503919
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,9,F9,59,3,90000.0,594.11670522541,593.2179029939863,595.9142571836405,749.8152747247191,748.441033693464,750.5024116263514
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,9,F9,60,5,110000.0,453.31161231728237,269.21002631233875,551.9401851577117,687.9605623797283,537.942917128984,743.0962713024303
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,9,F9,61,5,135000.0,83.10596124814175,0.0,189.9525833474042,231.772764092029,0.0,517.1860000931525
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,9,F9,62,6,162500.0,0.0,0.0,0.0,0.0,0.0,0.0
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,9,F9,63,8,197500.0,0.0,0.0,0.0,0.0,0.0,0.0
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,9,F9,64,9,240000.0,0.0,0.0,0.0,0.0,0.0,0.0
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,9,F9,65,8,282500.0,0.0,0.0,0.0,0.0,0.0,0.0
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,44,1,5000.0,426673.236599905,426673.236599905,426673.236599905,139595.44686289236,139595.44686289236,139595.44686289236
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,48,1,10000.0,325264.03268685885,325264.03268685885,325264.03268685885,100249.74189894184,100249.74189894184,100249.74189894184
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,50,1,15000.0,278068.58232929034,278068.58232929034,278068.58232929034,58703.25689599904,58703.25689599904,58703.25689599904
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,51,1,20000.0,263661.5585765464,263661.5585765464,263661.5585765464,53433.30028001427,53433.30028001427,53433.30028001427
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,52,1,25000.0,251853.1980375302,251853.1980375302,251853.1980375302,57977.37521396574,57977.37521396574,57977.37521396574
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,53,1,30000.0,240658.2778419533,240658.2778419533,240658.2778419533,50850.30491385882,50850.30491385882,50850.30491385882
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,54,1,35000.0,234229.0796843691,234229.0796843691,234229.0796843691,52026.97210674138,52026.97210674138,52026.97210674138
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,55,2,42500.0,222968.88668751385,217972.6132088105,227965.1601662172,51217.746861958825,49599.58529522861,52835.90842868904
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,56,2,52500.0,202602.28661814076,198418.30489632583,206786.2683399557,47862.845384647866,47797.820580380365,47927.870188915374
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,57,2,62500.0,185398.62499651694,181227.1022818525,189570.14771118137,45678.24931000787,45518.25334896398,45838.24527105177
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,58,3,75000.0,161414.66172482973,152581.2172357589,171886.6662254264,45922.2989840894,45569.87515189153,46345.22478615037
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,59,3,90000.0,135229.35119401492,126068.81160772426,144351.40973126536,46938.47123319918,45873.50828064008,48107.30542753047
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,60,5,110000.0,113960.35391317641,109556.00171558883,119280.58621412756,46552.46237542662,46296.87158642159,46938.240711700775
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,61,5,135000.0,102877.01207938552,101022.2240651134,105573.24678436984,40547.87317926073,39635.34049135617,41813.65155190626
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,62,6,162500.0,92244.88945645421,85271.30252001736,99996.69292531777,38742.24914968108,37604.77439141812,39530.83426067094
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,63,8,197500.0,71817.51634459017,59872.37576697411,81280.38343663943,38474.24225169467,37032.85603201624,39493.68240110023
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,64,9,240000.0,47929.77136434282,38647.36461414071,58452.625455968046,34220.07281179987,31856.53701686268,37677.99962598125
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,10,F10,65,8,282500.0,30590.61152868766,25081.561279703048,37266.40695012273,31424.12618980994,30574.13814390432,32825.24897099653
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,44,1,5000.0,597599372.3488138,597599372.3488138,597599372.3488138,248341020.86049223,248341020.86049223,248341020.86049223
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,48,1,10000.0,501998457.11799407,501998457.11799407,501998457.11799407,208591883.99030048,208591883.99030048,208591883.99030048
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,50,1,15000.0,415899953.7043667,415899953.7043667,415899953.7043667,187756636.47951463,187756636.47951463,187756636.47951463
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,51,1,20000.0,369106536.36875534,369106536.36875534,369106536.36875534,179810604.4750413,179810604.4750413,179810604.4750413
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,52,1,25000.0,320250430.49216723,320250430.49216723,320250430.49216723,183980337.244134,183980337.244134,183980337.244134
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,53,1,30000.0,276515400.60974604,276515400.60974604,276515400.60974604,181116589.01339003,181116589.01339003,181116589.01339003
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,54,1,35000.0,223464014.966383,223464014.966383,223464014.966383,78277563.77553102,78277563.77553102,78277563.77553102
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,55,2,42500.0,173402127.0631374,162088161.85068646,184716092.2755884,56478770.30983457,55513579.278904215,57443961.340764925
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,56,2,52500.0,134341216.2630852,125037049.75921196,143645382.76695842,57912587.53139453,56288602.83825728,59536572.22453176
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,57,2,62500.0,97426873.44894204,86376123.79068255,108477623.10720152,56218471.82357998,51643102.65188523,60793840.995274745
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,58,3,75000.0,63063558.66720613,52350675.15747932,71914593.65033083,45795215.58345803,39189152.2575938,50842848.88347116
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,59,3,90000.0,30849404.370080587,21691199.640899293,39643045.66261234,29180201.994972367,20374960.582226917,34387410.86064278
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,60,5,110000.0,11179867.868444448,7654575.4001597185,15976473.287252316,8835971.155680137,6742379.218155832,11819512.103358872
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,61,5,135000.0,5696281.844873922,4971358.338752255,6617960.982456044,6136350.833977714,5942240.922130119,6489184.982804336
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,62,6,162500.0,4577852.721009139,4419624.52939847,4851613.021589696,5775926.286497603,5660853.172430762,5944881.684982484
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,63,8,197500.0,4182254.923073491,4088773.814723088,4362269.060803377,5591413.218425352,5573730.533528729,5630931.9803359695
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,64,9,240000.0,4057652.611393524,3978916.3509376217,4083446.186305363,5586136.3804240795,5576665.203114569,5613313.712680334
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,11,F11,65,8,282500.0,3981271.524286623,3960504.216737637,4092216.0753143807,5619791.696806237,5612794.817286368,5663675.475182989
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,44,1,5000.0,292197420.7628197,292197420.7628197,292197420.7628197,218213125.28217056,218213125.28217056,218213125.28217056
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,48,1,10000.0,193615217.5670786,193615217.5670786,193615217.5670786,94403903.99733594,94403903.99733594,94403903.99733594
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,50,1,15000.0,151906895.84951362,151906895.84951362,151906895.84951362,72726066.08162296,72726066.08162296,72726066.08162296
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,51,1,20000.0,123326555.75580704,123326555.75580704,123326555.75580704,56664411.97177066,56664411.97177066,56664411.97177066
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,52,1,25000.0,105061842.101012,105061842.101012,105061842.101012,43350903.43893809,43350903.43893809,43350903.43893809
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,53,1,30000.0,93025351.6217338,93025351.6217338,93025351.6217338,42417882.31657895,42417882.31657895,42417882.31657895
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,54,1,35000.0,78090934.62748641,78090934.62748641,78090934.62748641,35168580.67198491,35168580.67198491,35168580.67198491
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,55,2,42500.0,57449223.874737084,51997703.75519455,62900743.994279616,33004504.4364928,31205135.906716272,34803872.96626933
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,56,2,52500.0,38282333.74397366,33992958.622954026,42571708.86499329,26337918.59145549,25208509.316366903,27467327.866544075
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,57,2,62500.0,27291547.036845356,24668515.15580025,29914578.917890463,24089102.835275322,24023278.745672848,24154926.9248778
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,58,3,75000.0,13873389.747584462,9798143.54550388,19787259.92639585,14953402.293690803,12389229.981297914,20071643.44175528
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,59,3,90000.0,7243581.789532344,6597049.702084112,8081010.07020457,12540509.82388802,12410404.656627605,12678273.780073442
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,60,5,110000.0,4932299.848167755,4338163.004065585,6430049.473413984,7665543.391180597,6247363.446566817,12729237.55197971
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,61,5,135000.0,3514073.67776735,2659588.9678278505,4277604.684673742,5791894.881221666,5001579.723962742,6281572.207218142
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,62,6,162500.0,1567317.4824503597,853514.7561058957,2619937.080491378,3574993.1472305036,2460066.7484456045,4995273.673525179
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,63,8,197500.0,611421.1923872775,377040.0447053158,841013.6265513619,1459738.9354416314,449412.5775620416,2461951.2136673243
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,64,9,240000.0,365247.04601515655,360104.49000905134,372769.4760326101,450437.4212672689,449293.11455834727,451498.9601670173
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,12,F12,65,8,282500.0,353046.48022100446,326847.7293590975,359913.9644325457,453166.1524575884,451232.1323056613,464764.36423884
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,44,1,5000.0,2900089.4038135777,2900089.4038135777,2900089.4038135777,2562928.886872453,2562928.886872453,2562928.886872453
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,48,1,10000.0,1653943.2698948763,1653943.2698948763,1653943.2698948763,1524618.772670586,1524618.772670586,1524618.772670586
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,50,1,15000.0,1130897.9690635728,1130897.9690635728,1130897.9690635728,937576.6614161176,937576.6614161176,937576.6614161176
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,51,1,20000.0,882046.5153531736,882046.5153531736,882046.5153531736,686199.8209542364,686199.8209542364,686199.8209542364
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,52,1,25000.0,644444.315880039,644444.315880039,644444.315880039,347861.9552332641,347861.9552332641,347861.9552332641
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,53,1,30000.0,582655.2023708079,582655.2023708079,582655.2023708079,255092.6046197252,255092.6046197252,255092.6046197252
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,54,1,35000.0,474609.243958752,474609.243958752,474609.243958752,144308.00931157908,144308.00931157908,144308.00931157908
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,55,2,42500.0,414637.0927044031,391298.8455620278,437975.3398467784,114765.16706854556,112707.70074376508,116822.63339332605
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,56,2,52500.0,352522.74747046735,341346.11353934585,363699.3814015889,102281.85017130367,99036.25299714592,105527.44734546143
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,57,2,62500.0,314737.8227542957,305144.0508353208,324331.59467327065,94679.63757521541,93261.28900408778,96097.98614634304
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,58,3,75000.0,287069.8966108495,281480.51973290945,292890.9749773954,91626.51902432223,89986.13927417414,93128.73213581988
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,59,3,90000.0,265627.60525976797,257823.92152329272,272739.57937832683,89080.28495491167,86642.48003257145,90498.39450603336
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,60,5,110000.0,224365.08497744176,203850.23311714016,246005.3408439079,75415.87213579049,68881.26612982349,80692.5158096614
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,61,5,135000.0,168784.06283140517,152682.44079163915,187441.74673218105,62014.91475139203,57669.62009301248,65369.60510099047
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,62,6,162500.0,141998.9825464102,136943.96701640575,148376.58781327913,57124.87953877042,56088.88599286398,57858.97022130047
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,63,8,197500.0,126034.82576835061,121391.5712614843,133540.289232772,58090.61498499855,56175.60741384768,59832.71704615471
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,64,9,240000.0,116008.00021501725,110591.3707425798,120691.83741317276,55463.52113848083,52849.85047235813,57087.27984371997
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,13,F13,65,8,282500.0,101226.90237929233,95948.682356407,108732.10548409962,54459.90797914675,53381.39830797326,55168.70042026406
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,44,1,5000.0,78027506.4697193,78027506.4697193,78027506.4697193,41245586.56109294,41245586.56109294,41245586.56109294
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,48,1,10000.0,52609742.97799815,52609742.97799815,52609742.97799815,40927922.9862939,40927922.9862939,40927922.9862939
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,50,1,15000.0,44568445.28741821,44568445.28741821,44568445.28741821,40848603.50677044,40848603.50677044,40848603.50677044
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,51,1,20000.0,39374145.74859086,39374145.74859086,39374145.74859086,40711062.18656438,40711062.18656438,40711062.18656438
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,52,1,25000.0,26423115.784352705,26423115.784352705,26423115.784352705,14148633.62506153,14148633.62506153,14148633.62506153
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,53,1,30000.0,20577646.719799638,20577646.719799638,20577646.719799638,13564849.031219682,13564849.031219682,13564849.031219682
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,54,1,35000.0,16965210.051163748,16965210.051163748,16965210.051163748,13893220.174155315,13893220.174155315,13893220.174155315
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,55,2,42500.0,11658138.797876976,9624207.27651428,13692070.319239674,12201909.748835068,10506450.798611743,13897368.699058391
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,56,2,52500.0,5046821.627661248,4464043.784472103,5629599.470850392,3441751.443409566,2862400.3721748884,4021102.5146442433
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,57,2,62500.0,2867765.0528300693,2388262.162832677,3347267.9428274618,1605762.4708884188,1434252.6769632692,1777272.2648135684
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,58,3,75000.0,1190245.7076613707,781879.441076702,1696014.915087697,705171.3080573917,528080.3181872353,975475.9142411824
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,59,3,90000.0,505719.6232670534,399481.7401769426,614676.4963892829,479199.03956677375,461374.4538438106,495467.75977384514
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,60,5,110000.0,326505.52529086254,299602.470587638,367194.3270773685,452973.3679875699,448818.03314574034,458433.85410061217
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,61,5,135000.0,281555.73068730556,273253.2756260387,291727.4266569426,438046.553633882,435560.444179321,443042.40629836376
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,62,6,162500.0,262662.86423485493,255680.43942745816,270098.7426194255,427922.4678204239,418843.7430539931,434985.11073091096
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,63,8,197500.0,247395.78568038123,239991.0156094345,253703.6822910028,404503.16135097557,392161.6087356234,414651.4467386428
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,64,9,240000.0,228505.25343180264,218321.21767187223,237494.0754478316,373737.0856426663,360811.2176555358,387690.22768949
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,14,F14,65,8,282500.0,191351.97072440636,156623.12932841445,216977.4192150231,307440.3174687549,235000.32637023,359916.10269659234
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,15,F15,44,1,5000.0,6311438.893928403,6311438.893928403,6311438.893928403,6929793.384786098,6929793.384786098,6929793.384786098
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,15,F15,48,1,10000.0,3481456.58134682,3481456.58134682,3481456.58134682,2713562.731521218,2713562.731521218,2713562.731521218
results\cec2017_ablation6\ablation6_mean_curves.csv,ARPSO-EIS,15,F15,50,1,15000.0,3262115.130158001,3262115.130158001,3262115.130158001,2586316.979001861,2586316.979001861,2586316.979001861
