source_file,Algorithm,FunctionID,Function,CurveBin,__rows,BestFitness__min,BestError__min,BestFitness__max,BestError__max
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,51,30,178162104.86862957,178161004.86862957,1013810747.7593564,1013809647.7593564
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,52,30,159848985.42013365,159847885.42013365,958963740.6340436,958962640.6340436
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,53,30,159848985.42013365,159847885.42013365,756595565.614978,756594465.614978
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,54,30,123516392.35362384,123515292.35362384,676071435.2973952,676070335.2973952
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,55,60,66486256.58264212,66485156.58264212,633735912.8663535,633734812.8663535
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,56,60,49603926.536246985,49602826.536246985,558248170.1785239,558247070.1785239
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,57,60,33817901.14949457,33816801.14949457,495864273.3018624,495863173.3018624
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,58,90,16983617.515362717,16982517.515362717,441963643.67511225,441962543.67511225
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,59,90,8422340.079887114,8421240.079887114,436960091.8434352,436958991.8434352
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,60,150,1391026.6789402654,1389926.6789402654,149605530.60412666,149604430.60412666
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,61,150,431803.88265226514,430703.88265226514,132125709.57447527,132124609.57447527
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,62,180,188509.7754383336,187409.7754383336,128162333.8915584,128161233.8915584
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,63,240,115738.5536015658,114638.5536015658,91840960.45860033,91839860.45860033
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,64,270,88137.11857839632,87037.11857839632,91675932.48228928,91674832.48228928
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,11,F11,65,239,87219.27375877652,86119.27375877652,24866540.34310274,24865440.34310274
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,44,30,39860794.01889581,39859594.01889581,849499591.4144367,849498391.4144367
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,48,30,39860794.01889581,39859594.01889581,621978095.8739774,621976895.8739774
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,50,30,39860794.01889581,39859594.01889581,621978095.8739774,621976895.8739774
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,51,30,39860794.01889581,39859594.01889581,588608212.5329208,588607012.5329208
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,52,30,17106047.371128365,17104847.371128365,498719114.11899656,498717914.11899656
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,53,30,17106047.371128365,17104847.371128365,498719114.11899656,498717914.11899656
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,54,30,13996311.899771236,13995111.899771236,316436686.6448953,316435486.6448953
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,55,60,12291227.005675368,12290027.005675368,271055303.6420422,271054103.6420422
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,56,60,7721145.265822374,7719945.265822374,243457373.02722076,243456173.02722076
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,57,60,5164419.3326152265,5163219.3326152265,92097557.38996184,92096357.38996184
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,58,90,959675.9763533332,958475.9763533332,83707130.559786,83705930.559786
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,59,90,448728.2634656947,447528.2634656947,78515612.23785792,78514412.23785792
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,60,150,210361.7221819017,209161.7221819017,76380794.51258762,76379594.51258762
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,61,150,107251.5489814557,106051.5489814557,75761303.0743903,75760103.0743903
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,62,180,87635.72869255001,86435.72869255001,75704348.67391922,75703148.67391922
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,63,240,65036.44008548393,63836.44008548393,75525027.54651354,75523827.54651354
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,64,270,55892.83328223749,54692.83328223749,13320654.680510553,13319454.680510553
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,12,F12,65,238,50653.07299708576,49453.07299708576,13315608.82450874,13314408.82450874
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,44,30,478097.4098235695,476797.4098235695,5694830.357834222,5693530.357834222
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,48,30,320420.8142840568,319120.8142840568,2175312.7489334983,2174012.7489334983
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,50,30,296695.7621579696,295395.7621579696,1591941.0773309018,1590641.0773309018
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,51,30,296695.7621579696,295395.7621579696,1233110.4265437091,1231810.4265437091
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,52,30,225842.25653281383,224542.25653281383,1233110.4265437091,1231810.4265437091
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,53,30,225842.25653281383,224542.25653281383,873695.6899309681,872395.6899309681
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,54,30,201697.3324509881,200397.3324509881,868387.119566486,867087.119566486
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,55,60,124472.6230657364,123172.6230657364,587413.9104098508,586113.9104098508
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,56,60,124472.6230657364,123172.6230657364,566420.6027165544,565120.6027165544
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,57,60,96752.24435772344,95452.24435772344,547110.2120665901,545810.2120665901
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,58,90,92279.93642279736,90979.93642279736,502233.7461094992,500933.7461094992
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,59,90,66754.03871439703,65454.03871439703,502233.7449498894,500933.7449498894
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,60,150,29829.00309878154,28529.00309878154,502233.7449498894,500933.7449498894
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,61,150,19014.61733418573,17714.61733418573,463006.1198506712,461706.1198506712
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,62,180,10221.602661030163,8921.602661030165,412208.7164610165,410908.7164610165
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,63,240,4851.024541611243,3551.024541611243,356375.710456231,355075.710456231
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,64,270,4305.482305129815,3005.482305129816,340089.6747602827,338789.6747602827
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,13,F13,65,239,4110.922064736279,2810.922064736279,321948.58606384083,320648.58606384083
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,44,30,28433496.889900528,28432096.889900528,169144710.67354706,169143310.67354706
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,48,30,19265361.144199777,19263961.144199777,111316237.226962,111314837.226962
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,50,30,13493100.034172429,13491700.034172429,97193033.599343,97191633.599343
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,51,30,7378999.395684465,7377599.395684465,67153151.79020879,67151751.79020879
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,52,30,7378999.395684465,7377599.395684465,64060336.55103578,64058936.55103578
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,53,30,4681376.48453844,4679976.48453844,64060336.55103578,64058936.55103578
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,54,30,2453822.0368041606,2452422.0368041606,63953240.283516765,63951840.283516765
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,55,60,1794758.255784989,1793358.255784989,59700914.78018644,59699514.78018644
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,56,60,595629.7248438054,594229.7248438054,59350275.49792504,59348875.49792504
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,57,60,497680.6004218701,496280.6004218701,58734508.31425765,58733108.31425765
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,58,90,185996.91684757135,184596.91684757135,22675034.24735992,22673634.24735992
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,59,90,123605.77385891728,122205.77385891728,20991074.36193437,20989674.36193437
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,60,150,79823.74139280447,78423.74139280447,19048767.554003548,19047367.554003548
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,61,150,42219.33990705104,40819.33990705104,16669378.561751593,16667978.561751593
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,62,180,31873.43091521998,30473.43091521998,7477943.402013458,7476543.402013458
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,63,240,29841.266457149315,28441.266457149315,6395390.289624751,6393990.289624751
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,64,270,28464.379376913304,27064.379376913304,1734718.7920653487,1733318.7920653487
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,14,F14,65,239,28303.79356183727,26903.79356183727,1405471.1448192422,1404071.1448192422
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,44,30,569833.8295546367,568333.8295546367,46780044.60295624,46778544.60295624
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,48,30,342124.0918610594,340624.0918610594,26168127.595593654,26166627.595593654
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,50,30,342124.0918610594,340624.0918610594,24749501.01093905,24748001.01093905
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,51,30,166149.63718390607,164649.63718390607,22584908.24619329,22583408.24619329
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,52,30,130638.81191779762,129138.81191779762,22552449.829618007,22550949.829618007
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,53,30,130638.81191779762,129138.81191779762,22545859.20847081,22544359.20847081
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,54,30,48093.48003361042,46593.48003361042,6954161.794463428,6952661.794463428
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,55,60,25170.21267571376,23670.21267571376,6870105.10575909,6868605.10575909
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,56,60,24103.25675661311,22603.25675661311,6563164.8546432005,6561664.8546432005
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,57,60,24091.617596512653,22591.617596512653,6475302.21984807,6473802.21984807
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,58,90,10773.651327224135,9273.651327224135,6412322.405734431,6410822.405734431
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,59,90,3953.2868968288376,2453.2868968288376,6388440.901929261,6386940.901929261
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,60,150,2460.832656455888,960.832656455888,6370619.398556684,6369119.398556684
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,61,150,2412.2800249157244,912.2800249157244,6344451.883767143,6342951.883767143
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,62,180,1160.0369659070134,0.0,158205.99213343146,156705.99213343146
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,63,240,1138.2512804836256,0.0,134266.23844792353,132766.23844792353
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,64,270,1137.2053028526543,0.0,134145.31389441967,132645.31389441967
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,15,F15,65,237,1136.9445442163342,0.0,112072.31369729212,110572.31369729212
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,44,30,164149.1335490709,162549.1335490709,78835859.22654271,78834259.22654271
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,48,30,130858.23274459182,129258.23274459182,9884791.308117686,9883191.308117686
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,50,30,108748.93194280032,107148.93194280032,5148879.7598056,5147279.7598056
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,51,30,98987.0186518069,97387.0186518069,5148879.7598056,5147279.7598056
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,52,30,84437.30119123991,82837.30119123991,928905.5389888178,927305.5389888178
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,53,30,50483.45783422902,48883.45783422902,326645.29182861256,325045.29182861256
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,54,30,49344.99527929315,47744.99527929315,303237.81719609804,301637.81719609804
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,55,60,26654.753121738057,25054.753121738057,303237.81719609804,301637.81719609804
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,56,60,12588.150685946875,10988.150685946875,259175.7852866322,257575.7852866322
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,57,60,6166.025233400169,4566.025233400169,198870.0003441769,197270.0003441769
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,58,90,4707.467330921401,3107.4673309214013,176568.00349835397,174968.00349835397
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,59,90,4585.87915270316,2985.87915270316,130453.960124719,128853.960124719
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,60,150,3326.103564183624,1726.1035641836231,113499.8357182128,111899.8357182128
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,61,150,3120.6416579785155,1520.6416579785157,113388.62202686197,111788.62202686197
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,62,180,3018.8567831205182,1418.8567831205182,112392.07559236512,110792.07559236512
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,63,240,2708.7406481933785,1108.7406481933783,108199.78623260147,106599.78623260147
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,64,270,2263.814238623472,663.8142386234722,57220.28866283405,55620.28866283405
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,16,F16,65,237,1691.5805513771272,91.58055137712722,31013.766454032026,29413.766454032026
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,44,30,145376.5298883619,143676.5298883619,5647528.827270277,5645828.827270277
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,48,30,145376.5298883619,143676.5298883619,2303077.4630080243,2301377.4630080243
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,50,30,103579.24310332016,101879.24310332016,1338186.0639474029,1336486.0639474029
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,51,30,103579.24310332016,101879.24310332016,409593.5778701202,407893.5778701202
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,52,30,103579.24310332016,101879.24310332016,409593.5778701202,407893.5778701202
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,53,30,83045.60769956777,81345.60769956777,409593.5778701202,407893.5778701202
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,54,30,83045.60769956777,81345.60769956777,409593.5778701202,407893.5778701202
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,55,60,77558.54028433692,75858.54028433692,409593.5778701202,407893.5778701202
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,56,60,73450.61116216064,71750.61116216064,409593.5778701202,407893.5778701202
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,57,60,70008.34014865806,68308.34014865806,357678.07573838794,355978.07573838794
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,58,90,64056.3150718172,62356.3150718172,330941.8459291707,329241.8459291707
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,59,90,64056.31506357904,62356.31506357904,316491.10699299054,314791.10699299054
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,60,150,51856.07013097608,50156.07013097608,305676.01163581194,303976.01163581194
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,61,150,41572.79294805743,39872.79294805743,298507.85776114976,296807.85776114976
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,62,180,26588.41356309033,24888.41356309033,143623.3989460224,141923.3989460224
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,63,240,23199.120236768864,21499.120236768864,137144.0790824198,135444.0790824198
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,64,270,20721.028861222338,19021.028861222338,124288.03520350916,122588.03520350916
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,17,F17,65,240,19618.411098553104,17918.411098553104,121541.7787967328,119841.7787967328
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,44,30,1674980192.9011626,1674978392.9011626,84159913401.79047,84159911601.79047
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,48,30,331275908.09564084,331274108.09564084,48341641080.12782,48341639280.12782
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,50,30,229772605.7750838,229770805.7750838,48214875798.367966,48214873998.367966
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,51,30,91499817.64020638,91498017.64020638,47853625382.98716,47853623582.98716
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,52,30,91499817.64020638,91498017.64020638,8484087677.029707,8484085877.029707
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,53,30,62902951.87118013,62901151.87118013,8321020883.777432,8321019083.777432
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,54,30,32160404.257167622,32158604.257167622,8321020883.777432,8321019083.777432
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,55,60,10306415.442023996,10304615.442023996,6121734640.54244,6121732840.54244
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,56,60,9042225.248081092,9040425.248081092,2120274335.0094097,2120272535.0094097
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,57,60,1119626.8414786495,1117826.8414786495,2102752720.2954333,2102750920.2954333
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,58,90,443238.40662483696,441438.40662483696,1891748471.406129,1891746671.406129
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,59,90,75846.80693852704,74046.80693852704,268445550.0368687,268443750.0368687
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,60,150,14265.69752580866,12465.69752580866,116962061.9346962,116960261.9346962
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,61,150,13551.766412114022,11751.766412114022,33750446.6811642,33748646.6811642
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,62,180,4659.151485170301,2859.1514851703014,279693.7438165521,277893.7438165521
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,63,240,4145.875509308176,2345.8755093081763,259424.22702060465,257624.22702060465
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,64,270,3180.656496028336,1380.6564960283358,258919.3394264652,257119.3394264652
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,18,F18,65,239,3171.850179694733,1371.850179694733,258917.58724225397,257117.58724225397
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,44,30,2787.559618775066,887.5596187750662,6462.809870382994,4562.809870382994
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,48,30,2680.7699723639766,780.7699723639766,5405.589401022537,3505.5894010225365
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,50,30,2680.7699723639766,780.7699723639766,4675.378943043055,2775.378943043055
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,51,30,2640.833331296386,740.833331296386,4675.378943043055,2775.378943043055
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,52,30,2400.839377563944,500.83937756394334,4110.915055344724,2210.9150553447244
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,53,30,2400.839377563944,500.83937756394334,3979.292742792185,2079.292742792185
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,54,30,2374.0201989545626,474.0201989545626,3979.292742792185,2079.292742792185
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,55,60,2244.7075682010195,344.7075682010195,3847.467489057605,1947.4674890576048
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,56,60,2127.9501995564947,227.95019955649468,3618.547982869618,1718.547982869618
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,57,60,2058.342603518477,158.34260351847752,3618.306108350621,1718.3061083506204
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,58,90,1902.095251130165,2.0952511301650247,3573.545819241085,1673.5458192410852
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,59,90,1830.1991940926905,0.0,3492.953737507381,1592.9537375073814
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,60,150,1744.0059223178664,0.0,3492.953737205416,1592.9537372054156
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,61,150,1645.6170942437625,0.0,3362.6049547339558,1462.6049547339553
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,62,180,1588.143651269001,0.0,3362.6049547339558,1462.6049547339553
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,63,240,1547.8375361197018,0.0,3205.25982280713,1305.25982280713
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,64,270,1531.883142815628,0.0,3205.25982280713,1305.25982280713
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,19,F19,65,239,1527.9156976758663,0.0,3164.3649582814,1264.3649582813996
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,44,30,4053.799285639112,2053.7992856391115,12784.101460303633,10784.101460303633
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,48,30,3981.60478884314,1981.6047888431403,11966.64138767538,9966.64138767538
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,50,30,3981.60478884314,1981.6047888431403,11761.441273170563,9761.441273170563
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,51,30,3981.60478884314,1981.6047888431403,11761.441273170563,9761.441273170563
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,52,30,3933.224038812217,1933.2240388122168,11358.961886709516,9358.961886709516
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,53,30,3932.874582252812,1932.874582252812,10746.249796087544,8746.249796087543
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,54,30,3918.758128974466,1918.758128974467,9511.899016546457,7511.899016546457
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,55,60,3828.434943889292,1828.434943889292,9172.569747038371,7172.569747038371
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,56,60,3810.000783492714,1810.0007834927144,8265.577959677876,6265.577959677876
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,57,60,3443.4609056744207,1443.4609056744207,6235.227986439459,4235.227986439459
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,58,90,2905.551049625688,905.551049625688,6095.194369736444,4095.194369736444
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,59,90,2780.560878192282,780.560878192282,5039.588119033437,3039.5881190334367
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,60,150,2581.5860518409254,581.5860518409254,4810.485895190983,2810.485895190983
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,61,150,2549.403635858436,549.4036358584362,4537.873369416043,2537.873369416043
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,62,180,2451.4417074618605,451.44170746186046,4293.047193408227,2293.047193408227
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,63,240,2339.7473323486174,339.7473323486174,3726.436350730173,1726.4363507301732
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,64,270,2122.568132281001,122.56813228100144,3330.1339012594094,1330.1339012594094
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,20,F20,65,238,2100.748247397464,100.74824739746418,3023.66780247561,1023.6678024756102
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,44,30,2350.074706371024,250.07470637102412,6430.136298154071,4330.136298154071
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,48,30,2308.443721119321,208.4437211193208,5242.462413222987,3142.4624132229874
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,50,30,2308.443721119321,208.4437211193208,4353.652257041217,2253.652257041217
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,51,30,2308.443721119321,208.4437211193208,4353.652257041217,2253.652257041217
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,52,30,2308.443721119321,208.4437211193208,4353.652257041217,2253.652257041217
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,53,30,2308.443721119321,208.4437211193208,4353.652257041217,2253.652257041217
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,54,30,2285.6097800619195,185.60978006191957,3978.531037522914,1878.5310375229144
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,55,60,2285.6097800619195,185.60978006191957,3978.531037522914,1878.5310375229144
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,56,60,2277.2389566440665,177.23895664406655,3876.022532405026,1776.022532405026
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,57,60,2163.454557738768,63.45455773876802,2354.0037713037827,254.00377130378277
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,58,90,2163.454542549855,63.45454254985498,2354.0034126186165,254.0034126186165
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,59,90,659.3138868846161,0.0,2336.5801076565267,236.5801076565267
results\cec2017_ablation6\ablation6_curve_records.csv,PSO-RS,21,F21,60,150,-963.2011602273378,0.0,2312.922985553766,212.922985553766
