source_file,Algorithm,FunctionID,Function,__rows,MeanError__sum,MeanError__count,MeanError__min,MeanError__max,StdError__sum,StdError__count,StdError__min,StdError__max,MedianError__sum,MedianError__count,MedianError__min,MedianError__max,BestError__sum,BestError__count,BestError__min,BestError__max,WorstError__sum,WorstError__count,WorstError__min,WorstError__max,AvgRestart__sum,AvgRestart__count,AvgRestart__min,AvgRestart__max,AvgRuntime__sum,AvgRuntime__count,AvgRuntime__min,AvgRuntime__max,MeanError__mean,StdError__mean,MedianError__mean,BestError__mean,WorstError__mean,AvgRestart__mean,AvgRuntime__mean
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Fixed,20,F20,1,315.4001715954853,1,315.4001715954853,315.4001715954853,190.515873033612,1,190.515873033612,190.515873033612,347.4700323320001,1,347.4700323320001,347.4700323320001,100.00112789408875,1,100.00112789408875,100.00112789408875,1097.0928881283407,1,1097.0928881283407,1097.0928881283407,1749.7333333333331,1,1749.7333333333331,1749.7333333333331,50.18401627540588,1,50.18401627540588,50.18401627540588,315.4001715954853,190.515873033612,347.4700323320001,100.00112789408875,1097.0928881283407,1749.7333333333331,50.18401627540588
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Fixed,21,F21,1,3.315977991740525,1,3.315977991740525,3.315977991740525,18.162359462669656,1,18.162359462669656,18.162359462669656,0.0,1,0.0,0.0,0.0,1,0.0,0.0,99.47933975221576,1,99.47933975221576,99.47933975221576,1633.3,1,1633.3,1633.3,73.70938688119253,1,73.70938688119253,73.70938688119253,3.315977991740525,18.162359462669656,0.0,0.0,99.47933975221576,1633.3,73.70938688119253
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Fixed,22,F22,1,241.07453115004373,1,241.07453115004373,241.07453115004373,116.52589468236292,1,116.52589468236292,116.52589468236292,200.0001102814608,1,200.0001102814608,200.0001102814608,100.0001947326018,1,100.0001947326018,100.0001947326018,546.0637548786608,1,546.0637548786608,546.0637548786608,1726.1666666666667,1,1726.1666666666667,1726.1666666666667,84.33060654799144,1,84.33060654799144,84.33060654799144,241.07453115004373,116.52589468236292,200.0001102814608,100.0001947326018,546.0637548786608,1726.1666666666667,84.33060654799144
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Fixed,23,F23,1,222.632252748191,1,222.632252748191,222.632252748191,69.11280985895486,1,69.11280985895486,69.11280985895486,200.00003548930977,1,200.00003548930977,200.00003548930977,200.00000513015948,1,200.00000513015948,200.00000513015948,435.9290946369656,1,435.9290946369656,435.9290946369656,1761.5666666666666,1,1761.5666666666666,1761.5666666666666,63.67303949197133,1,63.67303949197133,63.67303949197133,222.632252748191,69.11280985895486,200.00003548930977,200.00000513015948,435.9290946369656,1761.5666666666666,63.67303949197133
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Fixed,24,F24,1,432.6306635452974,1,432.6306635452974,432.6306635452974,28.36439808582474,1,28.36439808582474,28.36439808582474,424.3324105328302,1,424.3324105328302,424.3324105328302,421.0602735266443,1,421.0602735266443,421.0602735266443,532.368150255249,1,532.368150255249,532.368150255249,1672.2666666666669,1,1672.2666666666669,1672.2666666666669,75.71415239175161,1,75.71415239175161,75.71415239175161,432.6306635452974,28.36439808582474,424.3324105328302,421.0602735266443,532.368150255249,1672.2666666666669,75.71415239175161
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Fixed,25,F25,1,842.0560880475201,1,842.0560880475201,842.0560880475201,19.282870882179832,1,19.282870882179832,19.282870882179832,831.240692846671,1,831.240692846671,831.240692846671,825.9697231619939,1,825.9697231619939,825.9697231619939,875.0706617579112,1,875.0706617579112,875.0706617579112,2141.233333333333,1,2141.233333333333,2141.233333333333,303.94975372950233,1,303.94975372950233,303.94975372950233,842.0560880475201,19.282870882179832,831.240692846671,825.9697231619939,875.0706617579112,2141.233333333333,303.94975372950233
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Fixed,26,F26,1,520.9294119059371,1,520.9294119059371,520.9294119059371,28.796829035358595,1,28.796829035358595,28.796829035358595,518.5826208015985,1,518.5826208015985,518.5826208015985,454.9032587203647,1,454.9032587203647,454.9032587203647,581.1285181898861,1,581.1285181898861,581.1285181898861,2072.733333333333,1,2072.733333333333,2072.733333333333,318.34190039634706,1,318.34190039634706,318.34190039634706,520.9294119059371,28.796829035358595,518.5826208015985,454.9032587203647,581.1285181898861,2072.733333333333,318.34190039634706
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Fixed,27,F27,1,217.77090002009692,1,217.77090002009692,217.77090002009692,207.80153031504005,1,207.80153031504005,207.80153031504005,49.47711324042166,1,49.47711324042166,49.47711324042166,13.18658067612614,1,13.18658067612614,13.18658067612614,494.1470586941773,1,494.1470586941773,494.1470586941773,1695.0,1,1695.0,1695.0,299.2543907483419,1,299.2543907483419,299.2543907483419,217.77090002009692,207.80153031504005,49.47711324042166,13.18658067612614,494.1470586941773,1695.0,299.2543907483419
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Fixed,28,F28,1,27089.904316962205,1,27089.904316962205,27089.904316962205,50441.4760830183,1,50441.4760830183,50441.4760830183,9883.20847699723,1,9883.20847699723,9883.20847699723,2969.3516758299197,1,2969.3516758299197,2969.3516758299197,269422.9927079989,1,269422.9927079989,269422.9927079989,1443.5333333333333,1,1443.5333333333333,1443.5333333333333,438.5156899690628,1,438.5156899690628,438.5156899690628,27089.904316962205,50441.4760830183,9883.20847699723,2969.3516758299197,269422.9927079989,1443.5333333333333,438.5156899690628
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Fixed,29,F29,1,732963.140688084,1,732963.140688084,732963.140688084,1654043.9203334404,1,1654043.9203334404,1654043.9203334404,121402.72394852096,1,121402.72394852096,121402.72394852096,16177.582422444444,1,16177.582422444444,16177.582422444444,8378524.070205879,1,8378524.070205879,8378524.070205879,1494.5333333333333,1,1494.5333333333333,1494.5333333333333,254.80389187335967,1,254.80389187335967,254.80389187335967,732963.140688084,1654043.9203334404,121402.72394852096,16177.582422444444,8378524.070205879,1494.5333333333333,254.80389187335967
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,1,F1,1,10674.637356248057,1,10674.637356248057,10674.637356248057,19191.32998516173,1,19191.32998516173,19191.32998516173,5266.708358118207,1,5266.708358118207,5266.708358118207,1.942238901255436,1,1.942238901255436,1.942238901255436,102917.47728477066,1,102917.47728477066,102917.47728477066,1919.9,1,1919.9,1919.9,6.84938321908315,1,6.84938321908315,6.84938321908315,10674.637356248057,19191.32998516173,5266.708358118207,1.942238901255436,102917.47728477066,1919.9,6.84938321908315
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,3,F3,1,83.60899991728456,1,83.60899991728456,83.60899991728456,111.03545736066982,1,111.03545736066982,111.03545736066982,36.42609870617423,1,36.42609870617423,36.42609870617423,33.329898606917766,1,33.329898606917766,33.329898606917766,580.1523838030728,1,580.1523838030728,580.1523838030728,1591.6666666666667,1,1591.6666666666667,1591.6666666666667,14.610002287228902,1,14.610002287228902,14.610002287228902,83.60899991728456,111.03545736066982,36.42609870617423,33.329898606917766,580.1523838030728,1591.6666666666667,14.610002287228902
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,4,F4,1,242.5005552250169,1,242.5005552250169,242.5005552250169,242.90397380476296,1,242.90397380476296,242.90397380476296,143.7742864116055,1,143.7742864116055,143.7742864116055,48.75294312121787,1,48.75294312121787,48.75294312121787,925.8785154792732,1,925.8785154792732,925.8785154792732,1890.0,1,1890.0,1890.0,10.928174829483032,1,10.928174829483032,10.928174829483032,242.5005552250169,242.90397380476296,143.7742864116055,48.75294312121787,925.8785154792732,1890.0,10.928174829483032
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,5,F5,1,9.199953885854485e-05,1,9.199953885854485e-05,9.199953885854485e-05,0.000229668887293,1,0.000229668887293,0.000229668887293,9.077123905854023e-06,1,9.077123905854023e-06,9.077123905854023e-06,1.0212301049250529e-07,1,1.0212301049250529e-07,1.0212301049250529e-07,0.001232227780747,1,0.001232227780747,0.001232227780747,1585.8666666666666,1,1585.8666666666666,1585.8666666666666,59.28069380919138,1,59.28069380919138,59.28069380919138,9.199953885854485e-05,0.000229668887293,9.077123905854023e-06,1.0212301049250529e-07,0.001232227780747,1585.8666666666666,59.28069380919138
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,6,F6,1,668.9924966507945,1,668.9924966507945,668.9924966507945,2564.1120395653334,1,2564.1120395653334,2564.1120395653334,194.43480176385663,1,194.43480176385663,194.43480176385663,109.38933720061208,1,109.38933720061208,109.38933720061208,14241.268275906084,1,14241.268275906084,14241.268275906084,1848.7,1,1848.7,1848.7,20.75580767790477,1,20.75580767790477,20.75580767790477,668.9924966507945,2564.1120395653334,194.43480176385663,109.38933720061208,14241.268275906084,1848.7,20.75580767790477
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,7,F7,1,165.97418396165725,1,165.97418396165725,165.97418396165725,43.04861854049997,1,43.04861854049997,43.04861854049997,151.0,1,151.0,151.0,112.0,1,112.0,112.0,284.0,1,284.0,284.0,1531.2333333333331,1,1531.2333333333331,1531.2333333333331,40.866799076398216,1,40.866799076398216,40.866799076398216,165.97418396165725,43.04861854049997,151.0,112.0,284.0,1531.2333333333331,40.866799076398216
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,8,F8,1,1.9013356950524023,1,1.9013356950524023,1.9013356950524023,1.6708359000160198,1,1.6708359000160198,1.6708359000160198,1.4698067578084988,1,1.4698067578084988,1.4698067578084988,1.1888494100276149e-07,1,1.1888494100276149e-07,1.1888494100276149e-07,5.673133837340401,1,5.673133837340401,5.673133837340401,1835.5333333333333,1,1835.5333333333333,1835.5333333333333,19.20909694035848,1,19.20909694035848,19.20909694035848,1.9013356950524023,1.6708359000160198,1.4698067578084988,1.1888494100276149e-07,5.673133837340401,1835.5333333333333,19.20909694035848
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,9,F9,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1231.5333333333333,1,1231.5333333333333,1231.5333333333333,38.32186574141185,1,38.32186574141185,38.32186574141185,0.0,0.0,0.0,0.0,0.0,1231.5333333333333,38.32186574141185
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,10,F10,1,39396.24578713159,1,39396.24578713159,39396.24578713159,28827.082538622315,1,28827.082538622315,28827.082538622315,42621.00954406044,1,42621.00954406044,42621.00954406044,1690.1983651621913,1,1690.1983651621913,1690.1983651621913,102174.07524994265,1,102174.07524994265,102174.07524994265,1269.6333333333334,1,1269.6333333333334,1269.6333333333334,27.960212715466817,1,27.960212715466817,27.960212715466817,39396.24578713159,28827.082538622315,42621.00954406044,1690.1983651621913,102174.07524994265,1269.6333333333334,27.960212715466817
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,11,F11,1,3947499.2458382295,1,3947499.2458382295,3947499.2458382295,9918191.16217786,1,9918191.16217786,9918191.16217786,595324.5375577665,1,595324.5375577665,595324.5375577665,14838.398623121222,1,14838.398623121222,14838.398623121222,52800348.65780755,1,52800348.65780755,52800348.65780755,1523.1,1,1523.1,1523.1,47.730613199869794,1,47.730613199869794,47.730613199869794,3947499.2458382295,9918191.16217786,595324.5375577665,14838.398623121222,52800348.65780755,1523.1,47.730613199869794
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,12,F12,1,286303.188463893,1,286303.188463893,286303.188463893,214422.94326405931,1,214422.94326405931,214422.94326405931,262794.63788226846,1,262794.63788226846,262794.63788226846,23054.384108146936,1,23054.384108146936,23054.384108146936,884169.7420427031,1,884169.7420427031,884169.7420427031,1505.5333333333333,1,1505.5333333333333,1505.5333333333333,29.13857812086741,1,29.13857812086741,29.13857812086741,286303.188463893,214422.94326405931,262794.63788226846,23054.384108146936,884169.7420427031,1505.5333333333333,29.13857812086741
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,13,F13,1,102703.5052603259,1,102703.5052603259,102703.5052603259,75092.47256712714,1,75092.47256712714,75092.47256712714,99358.0038444636,1,99358.0038444636,99358.0038444636,5274.402345176386,1,5274.402345176386,5274.402345176386,313880.7753142358,1,313880.7753142358,313880.7753142358,929.1666666666666,1,929.1666666666666,929.1666666666666,36.61454271475474,1,36.61454271475474,36.61454271475474,102703.5052603259,75092.47256712714,99358.0038444636,5274.402345176386,313880.7753142358,929.1666666666666,36.61454271475474
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,14,F14,1,269953.9380078911,1,269953.9380078911,269953.9380078911,588699.2128592274,1,588699.2128592274,588699.2128592274,104502.79057597184,1,104502.79057597184,104502.79057597184,48021.55385772449,1,48021.55385772449,48021.55385772449,2482170.282825764,1,2482170.282825764,2482170.282825764,1494.1666666666667,1,1494.1666666666667,1494.1666666666667,29.00087348620097,1,29.00087348620097,29.00087348620097,269953.9380078911,588699.2128592274,104502.79057597184,48021.55385772449,2482170.282825764,1494.1666666666667,29.00087348620097
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,15,F15,1,8467.350199551112,1,8467.350199551112,8467.350199551112,14847.60730618356,1,14847.60730618356,14847.60730618356,3301.0706865333823,1,3301.0706865333823,3301.0706865333823,0.0,1,0.0,0.0,59654.530570333896,1,59654.530570333896,59654.530570333896,1331.6666666666667,1,1331.6666666666667,1331.6666666666667,96.29827365080516,1,96.29827365080516,96.29827365080516,8467.350199551112,14847.60730618356,3301.0706865333823,0.0,59654.530570333896,1331.6666666666667,96.29827365080516
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,16,F16,1,1333.5592664501755,1,1333.5592664501755,1333.5592664501755,1301.870630944614,1,1301.870630944614,1301.870630944614,968.8082964079322,1,968.8082964079322,968.8082964079322,148.50800094347846,1,148.50800094347846,148.50800094347846,7631.770650823475,1,7631.770650823475,7631.770650823475,1280.5333333333333,1,1280.5333333333333,1280.5333333333333,306.99970796108244,1,306.99970796108244,306.99970796108244,1333.5592664501755,1301.870630944614,968.8082964079322,148.50800094347846,7631.770650823475,1280.5333333333333,306.99970796108244
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,17,F17,1,38067.98572885556,1,38067.98572885556,38067.98572885556,22128.5711936203,1,22128.5711936203,22128.5711936203,35664.23323842739,1,35664.23323842739,35664.23323842739,9906.45446608525,1,9906.45446608525,9906.45446608525,87229.54145227562,1,87229.54145227562,87229.54145227562,1062.1333333333334,1,1062.1333333333334,1062.1333333333334,44.34199546178182,1,44.34199546178182,44.34199546178182,38067.98572885556,22128.5711936203,35664.23323842739,9906.45446608525,87229.54145227562,1062.1333333333334,44.34199546178182
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,18,F18,1,82811.14566020928,1,82811.14566020928,82811.14566020928,62308.66373155192,1,62308.66373155192,62308.66373155192,74878.44506667022,1,74878.44506667022,74878.44506667022,12291.977081966828,1,12291.977081966828,12291.977081966828,253900.4736944756,1,253900.4736944756,253900.4736944756,1359.2333333333331,1,1359.2333333333331,1359.2333333333331,170.79911801020305,1,170.79911801020305,170.79911801020305,82811.14566020928,62308.66373155192,74878.44506667022,12291.977081966828,253900.4736944756,1359.2333333333331,170.79911801020305
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,19,F19,1,87.47067845298119,1,87.47067845298119,87.47067845298119,149.25484507007957,1,149.25484507007957,149.25484507007957,0.0,1,0.0,0.0,0.0,1,0.0,0.0,623.5714136741635,1,623.5714136741635,623.5714136741635,1272.2,1,1272.2,1272.2,303.388862657547,1,303.388862657547,303.388862657547,87.47067845298119,149.25484507007957,0.0,0.0,623.5714136741635,1272.2,303.388862657547
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,20,F20,1,539.7587627078683,1,539.7587627078683,539.7587627078683,280.5861259621263,1,280.5861259621263,280.5861259621263,402.60318334108047,1,402.60318334108047,402.60318334108047,105.61564590328088,1,105.61564590328088,105.61564590328088,1173.5198566584586,1,1173.5198566584586,1173.5198566584586,1859.8666666666663,1,1859.8666666666663,1859.8666666666663,52.98980840047201,1,52.98980840047201,52.98980840047201,539.7587627078683,280.5861259621263,402.60318334108047,105.61564590328088,1173.5198566584586,1859.8666666666663,52.98980840047201
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,21,F21,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1353.5666666666666,1,1353.5666666666666,1353.5666666666666,71.50448577404022,1,71.50448577404022,71.50448577404022,0.0,0.0,0.0,0.0,0.0,1353.5666666666666,71.50448577404022
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,22,F22,1,676.35376355922,1,676.35376355922,676.35376355922,966.1105517741356,1,966.1105517741356,966.1105517741356,200.1566525400908,1,200.1566525400908,200.1566525400908,200.0000448152191,1,200.0000448152191,200.0000448152191,3826.006509511401,1,3826.006509511401,3826.006509511401,1863.4666666666667,1,1863.4666666666667,1863.4666666666667,85.43855267365774,1,85.43855267365774,85.43855267365774,676.35376355922,966.1105517741356,200.1566525400908,200.0000448152191,3826.006509511401,1863.4666666666667,85.43855267365774
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,23,F23,1,226.12187516006912,1,226.12187516006912,226.12187516006912,94.81888857278372,1,94.81888857278372,94.81888857278372,200.0000277362176,1,200.0000277362176,200.0000277362176,100.03111401868092,1,100.03111401868092,100.03111401868092,569.9830178869006,1,569.9830178869006,569.9830178869006,1914.4666666666667,1,1914.4666666666667,1914.4666666666667,63.62403644720713,1,63.62403644720713,63.62403644720713,226.12187516006912,94.81888857278372,200.0000277362176,100.03111401868092,569.9830178869006,1914.4666666666667,63.62403644720713
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,24,F24,1,439.59990297524666,1,439.59990297524666,439.59990297524666,31.45865608929993,1,31.45865608929993,31.45865608929993,425.23216636085976,1,425.23216636085976,425.23216636085976,421.3488094369905,1,421.3488094369905,421.3488094369905,536.6288760662387,1,536.6288760662387,536.6288760662387,1618.3666666666666,1,1618.3666666666666,1618.3666666666666,72.76108125050862,1,72.76108125050862,72.76108125050862,439.59990297524666,31.45865608929993,425.23216636085976,421.3488094369905,536.6288760662387,1618.3666666666666,72.76108125050862
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,25,F25,1,853.2611879204956,1,853.2611879204956,853.2611879204956,20.262747165375785,1,20.262747165375785,20.262747165375785,852.5798391398823,1,852.5798391398823,852.5798391398823,827.1592427022756,1,827.1592427022756,827.1592427022756,877.6737307819067,1,877.6737307819067,877.6737307819067,1862.1666666666667,1,1862.1666666666667,1862.1666666666667,308.80225212574004,1,308.80225212574004,308.80225212574004,853.2611879204956,20.262747165375785,852.5798391398823,827.1592427022756,877.6737307819067,1862.1666666666667,308.80225212574004
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,26,F26,1,527.2147086851404,1,527.2147086851404,527.2147086851404,20.896702446367843,1,20.896702446367843,20.896702446367843,530.407877423007,1,530.407877423007,530.407877423007,491.17149130083,1,491.17149130083,491.17149130083,559.1542031025665,1,559.1542031025665,559.1542031025665,1798.8666666666666,1,1798.8666666666666,1798.8666666666666,316.8339997053146,1,316.8339997053146,316.8339997053146,527.2147086851404,20.896702446367843,530.407877423007,491.17149130083,559.1542031025665,1798.8666666666666,316.8339997053146
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,27,F27,1,396.25114653462,1,396.25114653462,396.25114653462,181.85481804117688,1,181.85481804117688,181.85481804117688,458.35108529436775,1,458.35108529436775,458.35108529436775,0.0016242539163613,1,0.0016242539163613,0.0016242539163613,584.323720426421,1,584.323720426421,584.323720426421,1582.7,1,1582.7,1582.7,296.60253562927244,1,296.60253562927244,296.60253562927244,396.25114653462,181.85481804117688,458.35108529436775,0.0016242539163613,584.323720426421,1582.7,296.60253562927244
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,28,F28,1,145709.9346988126,1,145709.9346988126,145709.9346988126,244317.8006628619,1,244317.8006628619,244317.8006628619,38637.35314101319,1,38637.35314101319,38637.35314101319,5622.658462518939,1,5622.658462518939,5622.658462518939,993593.6461871054,1,993593.6461871054,993593.6461871054,1389.6333333333334,1,1389.6333333333334,1389.6333333333334,445.5123762051264,1,445.5123762051264,445.5123762051264,145709.9346988126,244317.8006628619,38637.35314101319,5622.658462518939,993593.6461871054,1389.6333333333334,445.5123762051264
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Global,29,F29,1,160795.3717147829,1,160795.3717147829,160795.3717147829,168736.32572324062,1,168736.32572324062,168736.32572324062,111722.49344507552,1,111722.49344507552,111722.49344507552,28618.266215553507,1,28618.266215553507,28618.266215553507,886593.4003852136,1,886593.4003852136,886593.4003852136,1370.3666666666666,1,1370.3666666666666,1370.3666666666666,248.4430892626445,1,248.4430892626445,248.4430892626445,160795.3717147829,168736.32572324062,111722.49344507552,28618.266215553507,886593.4003852136,1370.3666666666666,248.4430892626445
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,1,F1,1,7954.159842896741,1,7954.159842896741,7954.159842896741,7409.289116022741,1,7409.289116022741,7409.289116022741,5490.376532964882,1,5490.376532964882,5490.376532964882,212.9374383737739,1,212.9374383737739,212.9374383737739,20841.76710091617,1,20841.76710091617,20841.76710091617,3433.733333333333,1,3433.733333333333,3433.733333333333,7.471012250582377,1,7.471012250582377,7.471012250582377,7954.159842896741,7409.289116022741,5490.376532964882,212.9374383737739,20841.76710091617,3433.733333333333,7.471012250582377
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,3,F3,1,40.444758863265584,1,40.444758863265584,40.444758863265584,22.36200220412454,1,22.36200220412454,22.36200220412454,31.86943875600295,1,31.86943875600295,31.86943875600295,31.812096215921144,1,31.812096215921144,31.812096215921144,112.54222050773149,1,112.54222050773149,112.54222050773149,3645.6,1,3645.6,3645.6,14.755471754074096,1,14.755471754074096,14.755471754074096,40.444758863265584,22.36200220412454,31.86943875600295,31.812096215921144,112.54222050773149,3645.6,14.755471754074096
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,4,F4,1,149.0825166521918,1,149.0825166521918,149.0825166521918,34.521984443594164,1,34.521984443594164,34.521984443594164,153.22281855183058,1,153.22281855183058,153.22281855183058,69.64696230059428,1,69.64696230059428,69.64696230059428,210.92991110545245,1,210.92991110545245,210.92991110545245,3458.366666666667,1,3458.366666666667,3458.366666666667,13.382966415087385,1,13.382966415087385,13.382966415087385,149.0825166521918,34.521984443594164,153.22281855183058,69.64696230059428,210.92991110545245,3458.366666666667,13.382966415087385
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,5,F5,1,7.93596213592688e-05,1,7.93596213592688e-05,7.93596213592688e-05,0.0001379139312902,1,0.0001379139312902,0.0001379139312902,2.417595337078637e-05,1,2.417595337078637e-05,2.417595337078637e-05,1.3037322332820622e-08,1,1.3037322332820622e-08,1.3037322332820622e-08,0.0006268620790592,1,0.0006268620790592,0.0006268620790592,3460.866666666667,1,3460.866666666667,3460.866666666667,59.05993460814158,1,59.05993460814158,59.05993460814158,7.93596213592688e-05,0.0001379139312902,2.417595337078637e-05,1.3037322332820622e-08,0.0006268620790592,3460.866666666667,59.05993460814158
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,6,F6,1,193.9726152232347,1,193.9726152232347,193.9726152232347,54.14047759649674,1,54.14047759649674,54.14047759649674,181.62913219055184,1,181.62913219055184,181.62913219055184,107.85641596324147,1,107.85641596324147,107.85641596324147,359.38579488770006,1,359.38579488770006,359.38579488770006,3436.2,1,3436.2,3436.2,18.759347716967262,1,18.759347716967262,18.759347716967262,193.9726152232347,54.14047759649674,181.62913219055184,107.85641596324147,359.38579488770006,3436.2,18.759347716967262
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,7,F7,1,181.5333333333336,1,181.5333333333336,181.5333333333336,54.12038517928374,1,54.12038517928374,54.12038517928374,179.0,1,179.0,179.0,82.0,1,82.0,82.0,358.0,1,358.0,358.0,2986.9,1,2986.9,2986.9,38.1896756251653,1,38.1896756251653,38.1896756251653,181.5333333333336,54.12038517928374,179.0,82.0,358.0,2986.9,38.1896756251653
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,8,F8,1,2.2230415362648994,1,2.2230415362648994,2.2230415362648994,1.5485382824651286,1,1.5485382824651286,1.5485382824651286,1.906819234690829,1,1.906819234690829,1.906819234690829,0.0895282504254737,1,0.0895282504254737,0.0895282504254737,6.552039518873812,1,6.552039518873812,6.552039518873812,3493.366666666667,1,3493.366666666667,3493.366666666667,19.336110329627992,1,19.336110329627992,19.336110329627992,2.2230415362648994,1.5485382824651286,1.906819234690829,0.0895282504254737,6.552039518873812,3493.366666666667,19.336110329627992
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,9,F9,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,3065.9,1,3065.9,3065.9,41.71848079363505,1,41.71848079363505,41.71848079363505,0.0,0.0,0.0,0.0,0.0,3065.9,41.71848079363505
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,10,F10,1,18801.88429840003,1,18801.88429840003,18801.88429840003,22920.789170373333,1,22920.789170373333,22920.789170373333,6286.7468198481165,1,6286.7468198481165,6286.7468198481165,1491.394984378844,1,1491.394984378844,1491.394984378844,91204.44310534302,1,91204.44310534302,91204.44310534302,3292.4666666666667,1,3292.4666666666667,3292.4666666666667,26.339059948921204,1,26.339059948921204,26.339059948921204,18801.88429840003,22920.789170373333,6286.7468198481165,1491.394984378844,91204.44310534302,3292.4666666666667,26.339059948921204
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,11,F11,1,1445181.7507456846,1,1445181.7507456846,1445181.7507456846,2177142.6851594523,1,2177142.6851594523,2177142.6851594523,181289.67473572632,1,181289.67473572632,181289.67473572632,15483.204286176646,1,15483.204286176646,15483.204286176646,8704228.143496891,1,8704228.143496891,8704228.143496891,3673.5,1,3673.5,3673.5,45.14609541098277,1,45.14609541098277,45.14609541098277,1445181.7507456846,2177142.6851594523,181289.67473572632,15483.204286176646,8704228.143496891,3673.5,45.14609541098277
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,12,F12,1,183307.89373556356,1,183307.89373556356,183307.89373556356,137837.878608066,1,137837.878608066,137837.878608066,182185.14398166828,1,182185.14398166828,182185.14398166828,26515.9537464238,1,26515.9537464238,26515.9537464238,437295.6331008167,1,437295.6331008167,437295.6331008167,3754.633333333333,1,3754.633333333333,3754.633333333333,29.552876750628155,1,29.552876750628155,29.552876750628155,183307.89373556356,137837.878608066,182185.14398166828,26515.9537464238,437295.6331008167,3754.633333333333,29.552876750628155
results\cec2017_ablation6\ablation6_summary_results.csv,ARPSO-Local,13,F13,1,106350.64401324176,1,106350.64401324176,106350.64401324176,49877.48306344661,1,49877.48306344661,49877.48306344661,106460.29739651804,1,106460.29739651804,106460.29739651804,18015.16306118168,1,18015.16306118168,18015.16306118168,214370.42318176653,1,214370.42318176653,214370.42318176653,3256.5666666666666,1,3256.5666666666666,3256.5666666666666,35.94026284217834,1,35.94026284217834,35.94026284217834,106350.64401324176,49877.48306344661,106460.29739651804,18015.16306118168,214370.42318176653,3256.5666666666666,35.94026284217834
